Unnamed: 0,gameweek,home_team,home_score,home_xg,away_team,away_score,away_xg,referee,season
1400,2,QPR,0,0,Wimbledon,3,0,Graham Poll,1995
1401,2,Sheffield Weds,2,0,Blackburn,1,0,Paul Danson,1995
1402,2,Manchester Utd,2,0,West Ham,1,0,Dermot Gallagher,1995
1403,2,Coventry City,2,0,Manchester City,1,0,Paul Alcock,1995
1404,2,Everton,0,0,Arsenal,2,0,Keith Burge,1995
1405,3,Tottenham,1,0,Liverpool,3,0,Keith Cooper,1995
1406,3,Manchester Utd,3,0,Wimbledon,1,0,Paul Durkin,1995
1407,3,Coventry City,0,0,Arsenal,0,0,Steve Dunn,1995
1408,3,Middlesbrough,2,0,Chelsea,0,0,Stephen Lodge,1995
1409,3,Everton,2,0,Southampton,0,0,Jeff Winter,1995
1410,3,Bolton,2,0,Blackburn,1,0,Keith Burge,1995
1411,3,QPR,1,0,Manchester City,0,0,Paul Danson,1995
1412,3,Nott'ham Forest,1,0,West Ham,1,0,Gerald Ashby,1995
1413,3,Leeds United,2,0,Aston Villa,0,0,Dermot Gallagher,1995
1414,3,Sheffield Weds,0,0,Newcastle Utd,2,0,Paul Alcock,1995
1415,4,Blackburn,1,0,Manchester Utd,2,0,David Elleray,1995
1416,4,Arsenal,1,0,Nott'ham Forest,1,0,Roger Dilkes,1995
1417,4,Newcastle Utd,1,0,Middlesbrough,0,0,Robbie Hart,1995
1418,4,Southampton,1,0,Leeds United,1,0,Keith Cooper,1995
1419,4,Chelsea,2,0,Coventry City,2,0,Gary Willard,1995
1420,4,West Ham,1,0,Tottenham,1,0,Mike Reed,1995
1421,4,Manchester City,0,0,Everton,2,0,Stephen Lodge,1995
1422,4,Aston Villa,1,0,Bolton,0,0,Peter Jones,1995
1423,4,Liverpool,1,0,QPR,0,0,Steve Dunn,1995
1424,4,Wimbledon,2,0,Sheffield Weds,2,0,Alan Wilkie,1995
1425,5,Wimbledon,1,0,Liverpool,0,0,Keith Burge,1995
1426,5,Southampton,1,0,Newcastle Utd,0,0,Gerald Ashby,1995
1427,5,Everton,2,0,Manchester Utd,3,0,Graham Poll,1995
1428,5,Coventry City,1,0,Nott'ham Forest,1,0,Peter Jones,1995
1429,5,Bolton,1,0,Middlesbrough,1,0,Paul Danson,1995
1430,5,QPR,0,0,Sheffield Weds,3,0,Mike Reed,1995
1431,5,Tottenham,2,0,Leeds United,1,0,Paul Durkin,1995
1432,5,Blackburn,1,0,Aston Villa,1,0,Roger Dilkes,1995
1433,5,Manchester City,0,0,Arsenal,1,0,Dermot Gallagher,1995
1434,5,West Ham,1,0,Chelsea,3,0,Robbie Hart,1995
1435,2,Middlesbrough,0,0,Southampton,0,0,Peter Jones,1995
1436,6,Sheffield Weds,1,0,Tottenham,3,0,Dermot Gallagher,1995
1437,6,Chelsea,3,0,Southampton,0,0,Paul Alcock,1995
1438,6,Liverpool,3,0,Blackburn,0,0,Gary Willard,1995
1439,6,Leeds United,1,0,QPR,3,0,Stephen Lodge,1995
1440,6,Aston Villa,2,0,Wimbledon,0,0,David Elleray,1995
1441,6,Manchester Utd,3,0,Bolton,0,0,Steve Dunn,1995
1442,6,Middlesbrough,2,0,Coventry City,1,0,Graham Poll,1995
1443,6,Arsenal,1,0,West Ham,0,0,Alan Wilkie,1995
1444,6,Newcastle Utd,3,0,Manchester City,1,0,Jeff Winter,1995
1445,6,Nott'ham Forest,3,0,Everton,2,0,Martin Bodenham,1995
1446,7,Manchester City,0,0,Middlesbrough,1,0,Gary Willard,1995
1447,7,Sheffield Weds,0,0,Manchester Utd,0,0,Keith Burge,1995
1448,7,West Ham,2,0,Everton,1,0,Paul Durkin,1995
1449,7,Blackburn,5,0,Coventry City,1,0,Keith Cooper,1995
1450,7,Aston Villa,1,0,Nott'ham Forest,1,0,Paul Danson,1995
1451,7,Liverpool,5,0,Bolton,2,0,Martin Bodenham,1995
1452,7,Wimbledon,2,0,Leeds United,4,0,Roger Dilkes,1995
1453,7,Arsenal,4,0,Southampton,2,0,Robbie Hart,1995
1454,7,Newcastle Utd,2,0,Chelsea,0,0,Peter Jones,1995
1455,7,QPR,2,0,Tottenham,3,0,David Elleray,1995
1456,8,Nott'ham Forest,3,0,Manchester City,0,0,Mike Reed,1995
1457,8,Bolton,0,0,QPR,1,0,Jeff Winter,1995
1458,8,Middlesbrough,2,0,Blackburn,0,0,Paul Alcock,1995
1459,8,Tottenham,3,0,Wimbledon,1,0,Gerald Ashby,1995
1460,8,Leeds United,2,0,Sheffield Weds,0,0,Graham Poll,1995
1461,8,Chelsea,1,0,Arsenal,0,0,Martin Bodenham,1995
1462,8,Coventry City,0,0,Aston Villa,3,0,Alan Wilkie,1995
1463,8,Everton,1,0,Newcastle Utd,3,0,Keith Cooper,1995
1464,8,Manchester Utd,2,0,Liverpool,2,0,David Elleray,1995
1465,8,Southampton,0,0,West Ham,0,0,Graham Poll,1995
1466,9,Manchester Utd,1,0,Manchester City,0,0,Roger Dilkes,1995
1467,9,Aston Villa,0,0,Chelsea,1,0,Steve Dunn,1995
1468,9,QPR,2,0,Newcastle Utd,3,0,Paul Durkin,1995
1469,9,Leeds United,0,0,Arsenal,3,0,Peter Jones,1995
1470,9,Liverpool,0,0,Coventry City,0,0,Paul Danson,1995
1471,9,Bolton,1,0,Everton,1,0,Paul Alcock,1995
1472,9,Blackburn,2,0,Southampton,1,0,Mike Reed,1995
1473,9,Tottenham,0,0,Nott'ham Forest,1,0,Robbie Hart,1995
1474,9,Sheffield Weds,0,0,Middlesbrough,1,0,Gerald Ashby,1995
1475,9,Wimbledon,0,0,West Ham,1,0,Dermot Gallagher,1995
1476,10,Manchester City,0,0,Leeds United,0,0,Martin Bodenham,1995
1477,10,Newcastle Utd,6,0,Wimbledon,1,0,Graham Poll,1995
1478,10,Coventry City,0,0,Sheffield Weds,1,0,Jeff Winter,1995
1479,10,Arsenal,2,0,Aston Villa,0,0,Robbie Hart,1995
1480,10,Chelsea,1,0,Manchester Utd,4,0,Alan Wilkie,1995
1481,10,Middlesbrough,1,0,QPR,0,0,Mike Reed,1995
1482,10,West Ham,1,0,Blackburn,1,0,Stephen Lodge,1995
1483,10,Nott'ham Forest,3,0,Bolton,2,0,David Elleray,1995
1484,10,Everton,1,0,Tottenham,1,0,Roger Dilkes,1995
1485,10,Southampton,1,0,Liverpool,3,0,Dermot Gallagher,1995
1486,11,Sheffield Weds,0,0,West Ham,1,0,Keith Cooper,1995
1487,11,Wimbledon,1,0,Southampton,2,0,Jeff Winter,1995
1488,11,Manchester Utd,2,0,Middlesbrough,0,0,Stephen Lodge,1995
1489,11,Liverpool,6,0,Manchester City,0,0,Alan Wilkie,1995
1490,11,Leeds United,3,0,Coventry City,1,0,Gerald Ashby,1995
1491,11,Aston Villa,1,0,Everton,0,0,Keith Burge,1995
1492,11,QPR,1,0,Nott'ham Forest,1,0,Steve Dunn,1995
1493,11,Blackburn,3,0,Chelsea,0,0,Paul Durkin,1995
1494,11,Tottenham,1,0,Newcastle Utd,1,0,Martin Bodenham,1995
1495,11,Bolton,1,0,Arsenal,0,0,Keith Cooper,1995
1496,12,Southampton,2,0,QPR,0,0,Roger Dilkes,1995
1497,12,Chelsea,0,0,Sheffield Weds,0,0,Paul Danson,1995
1498,12,Newcastle Utd,2,0,Liverpool,1,0,Mike Reed,1995
1499,12,Middlesbrough,1,0,Leeds United,1,0,Keith Burge,1995
1500,12,West Ham,1,0,Aston Villa,4,0,Peter Jones,1995
1501,12,Coventry City,2,0,Tottenham,3,0,Jeff Winter,1995
1502,12,Manchester City,1,0,Bolton,0,0,Robbie Hart,1995
1503,12,Arsenal,1,0,Manchester Utd,0,0,Paul Durkin,1995
1504,12,Everton,1,0,Blackburn,0,0,Alan Wilkie,1995
1505,12,Nott'ham Forest,4,0,Wimbledon,1,0,Paul Alcock,1995
1506,14,Newcastle Utd,1,0,Blackburn,0,0,Dermot Gallagher,1995
1507,13,Sheffield Weds,1,0,Manchester City,1,0,Graham Poll,1995
1508,13,Blackburn,7,0,Nott'ham Forest,0,0,Jeff Winter,1995
1509,13,Liverpool,1,0,Everton,2,0,Gerald Ashby,1995
1510,13,Bolton,0,0,West Ham,3,0,Paul Durkin,1995
1511,13,Wimbledon,0,0,Middlesbrough,0,0,Keith Cooper,1995
1512,13,Leeds United,1,0,Chelsea,0,0,Mike Reed,1995
1513,13,Aston Villa,1,0,Newcastle Utd,1,0,Stephen Lodge,1995
1514,13,Manchester Utd,4,0,Southampton,1,0,Paul Danson,1995
1515,13,Tottenham,2,0,Arsenal,1,0,Alan Wilkie,1995
1516,13,QPR,1,0,Coventry City,1,0,Martin Bodenham,1995
1517,14,Southampton,0,0,Aston Villa,1,0,David Elleray,1995
1518,14,Middlesbrough,0,0,Tottenham,1,0,Mike Reed,1995
1519,14,Arsenal,4,0,Sheffield Weds,2,0,Roger Dilkes,1995
1520,14,Chelsea,3,0,Bolton,2,0,Graham Poll,1995
1521,14,Everton,2,0,QPR,0,0,Paul Danson,1995
1522,14,Coventry City,0,0,Manchester Utd,4,0,Keith Burge,1995
1523,14,West Ham,0,0,Liverpool,0,0,Jeff Winter,1995
1524,14,Manchester City,1,0,Wimbledon,0,0,Paul Durkin,1995
1525,15,West Ham,1,0,QPR,0,0,Paul Alcock,1995
1526,15,Newcastle Utd,2,0,Leeds United,1,0,Steve Dunn,1995
1527,15,Chelsea,0,0,Tottenham,0,0,Stephen Lodge,1995
1528,15,Middlesbrough,2,0,Liverpool,1,0,Dermot Gallagher,1995
1529,15,Southampton,1,0,Bolton,0,0,Peter Jones,1995
1530,15,Everton,2,0,Sheffield Weds,2,0,Martin Bodenham,1995
1531,15,Manchester City,1,0,Aston Villa,0,0,Gerald Ashby,1995
1532,15,Coventry City,3,0,Wimbledon,3,0,Robbie Hart,1995
1533,15,Arsenal,0,0,Blackburn,0,0,Graham Poll,1995
1534,15,Nott'ham Forest,1,0,Manchester Utd,1,0,Keith Cooper,1995
1535,16,Bolton,1,0,Nott'ham Forest,1,0,Roger Dilkes,1995
1536,16,Leeds United,0,0,Manchester City,1,0,Paul Alcock,1995
1537,16,Tottenham,0,0,Everton,0,0,Steve Dunn,1995
1538,16,Manchester Utd,1,0,Chelsea,1,0,Martin Bodenham,1995
1539,16,Aston Villa,1,0,Arsenal,1,0,Jeff Winter,1995
1540,16,Blackburn,4,0,West Ham,2,0,Keith Burge,1995
1541,16,Liverpool,1,0,Southampton,1,0,Robbie Hart,1995
1542,16,QPR,1,0,Middlesbrough,1,0,Paul Durkin,1995
1543,16,Wimbledon,3,0,Newcastle Utd,3,0,Gerald Ashby,1995
1544,16,Sheffield Weds,4,0,Coventry City,3,0,Mike Reed,1995
1545,17,Coventry City,5,0,Blackburn,0,0,Steve Dunn,1995
1546,17,Southampton,0,0,Arsenal,0,0,Paul Danson,1995
1547,17,Tottenham,1,0,QPR,0,0,Keith Cooper,1995
1548,17,Bolton,0,0,Liverpool,1,0,Martin Bodenham,1995
1549,17,Middlesbrough,4,0,Manchester City,1,0,Stephen Lodge,1995
1550,17,Leeds United,1,0,Wimbledon,1,0,Graham Poll,1995
1551,17,Chelsea,1,0,Newcastle Utd,0,0,Roger Dilkes,1995
1552,17,Manchester Utd,2,0,Sheffield Weds,2,0,Peter Jones,1995
1553,17,Nott'ham Forest,1,0,Aston Villa,1,0,Paul Durkin,1995
1554,17,Everton,3,0,West Ham,0,0,Mike Reed,1995
1555,18,West Ham,2,0,Southampton,1,0,Alan Wilkie,1995
1556,18,QPR,2,0,Bolton,1,0,Stephen Lodge,1995
1557,18,Newcastle Utd,1,0,Everton,0,0,Paul Durkin,1995
1558,18,Sheffield Weds,6,0,Leeds United,2,0,Robbie Hart,1995
1559,18,Wimbledon,0,0,Tottenham,1,0,David Elleray,1995
1560,18,Aston Villa,4,0,Coventry City,1,0,Paul Alcock,1995
1561,18,Arsenal,1,0,Chelsea,1,0,Gerald Ashby,1995
1562,18,Blackburn,1,0,Middlesbrough,0,0,Paul Danson,1995
1563,18,Liverpool,2,0,Manchester Utd,0,0,Graham Poll,1995
1564,18,Manchester City,1,0,Nott'ham Forest,1,0,Keith Burge,1995
1565,19,Sheffield Weds,2,0,Southampton,2,0,Jeff Winter,1995
1566,19,Tottenham,2,0,Bolton,2,0,Paul Danson,1995
1567,19,Liverpool,3,0,Arsenal,1,0,Keith Cooper,1995
1568,19,Coventry City,2,0,Everton,1,0,Stephen Lodge,1995
1569,19,Wimbledon,1,0,Blackburn,1,0,Martin Bodenham,1995
1570,19,QPR,1,0,Aston Villa,0,0,Alan Wilkie,1995
1571,19,Manchester City,0,0,Chelsea,1,0,Gary Willard,1995
1572,19,Newcastle Utd,3,0,Nott'ham Forest,1,0,David Elleray,1995
1573,19,Middlesbrough,4,0,West Ham,2,0,Steve Dunn,1995
1574,19,Leeds United,3,0,Manchester Utd,1,0,Dermot Gallagher,1995
1575,20,Everton,4,0,Middlesbrough,0,0,Peter Jones,1995
1576,20,Chelsea,1,0,Wimbledon,2,0,Dermot Gallagher,1995
1577,20,Nott'ham Forest,1,0,Sheffield Weds,0,0,Gerald Ashby,1995
1578,20,Blackburn,2,0,Manchester City,0,0,Keith Cooper,1995
1579,20,Southampton,0,0,Tottenham,0,0,Paul Durkin,1995
1580,20,Arsenal,3,0,QPR,0,0,Mike Reed,1995
1581,20,Manchester Utd,2,0,Newcastle Utd,0,0,Paul Alcock,1995
1582,20,Bolton,0,0,Leeds United,2,0,David Elleray,1995
1583,21,Everton,2,0,Leeds United,0,0,Jeff Winter,1995
1584,21,Arsenal,1,0,Wimbledon,3,0,Stephen Lodge,1995
1585,21,Chelsea,2,0,Liverpool,2,0,Keith Burge,1995
1586,21,Nott'ham Forest,1,0,Middlesbrough,0,0,Gary Willard,1995
1587,21,Bolton,1,0,Coventry City,2,0,Alan Wilkie,1995
1588,21,Manchester Utd,2,0,QPR,1,0,Robbie Hart,1995
1589,21,Blackburn,2,0,Tottenham,1,0,Peter Jones,1995
1590,22,Leeds United,0,0,Blackburn,0,0,Roger Dilkes,1995
1591,22,Tottenham,4,0,Manchester Utd,1,0,Gerald Ashby,1995
1592,22,Manchester City,2,0,West Ham,1,0,Mike Reed,1995
1593,22,Coventry City,1,0,Southampton,1,0,Keith Cooper,1995
1594,22,Middlesbrough,0,0,Aston Villa,2,0,Martin Bodenham,1995
1595,22,Wimbledon,2,0,Everton,3,0,Alan Wilkie,1995
1596,22,Sheffield Weds,4,0,Bolton,2,0,Paul Durkin,1995
1597,22,Liverpool,4,0,Nott'ham Forest,2,0,Paul Alcock,1995
1598,22,Newcastle Utd,2,0,Arsenal,0,0,Dermot Gallagher,1995
1599,22,QPR,1,0,Chelsea,2,0,David Elleray,1995
1600,23,QPR,0,0,Blackburn,1,0,Gerald Ashby,1995
1601,23,Sheffield Weds,1,0,Liverpool,1,0,David Elleray,1995
1602,23,Nott'ham Forest,1,0,Southampton,0,0,Stephen Lodge,1995
1603,23,Leeds United,2,0,West Ham,0,0,Paul Danson,1995
1604,23,Bolton,1,0,Wimbledon,0,0,Mike Reed,1995
1605,23,Middlesbrough,2,0,Arsenal,3,0,Graham Poll,1995
1606,23,Everton,1,0,Chelsea,1,0,Robbie Hart,1995
1607,23,Tottenham,1,0,Manchester City,0,0,Dermot Gallagher,1995
1608,23,Manchester Utd,0,0,Aston Villa,0,0,Gary Willard,1995
1609,23,Coventry City,0,0,Newcastle Utd,1,0,Peter Jones,1995
1610,24,Chelsea,1,0,Nott'ham Forest,0,0,Jeff Winter,1995
1611,24,Liverpool,5,0,Leeds United,0,0,Paul Durkin,1995
1612,24,Blackburn,3,0,Sheffield Weds,0,0,Gary Willard,1995
1613,24,Arsenal,1,0,Everton,2,0,Martin Bodenham,1995
1614,24,Wimbledon,2,0,QPR,1,0,Steve Dunn,1995
1615,24,Manchester City,1,0,Coventry City,1,0,Robbie Hart,1995
1616,24,Newcastle Utd,2,0,Bolton,1,0,Keith Cooper,1995
1617,24,Southampton,2,0,Middlesbrough,1,0,Keith Burge,1995
1618,24,Aston Villa,2,0,Tottenham,1,0,Graham Poll,1995
1619,24,West Ham,0,0,Manchester Utd,1,0,Stephen Lodge,1995
1620,14,Nott'ham Forest,2,0,Leeds United,1,0,Alan Wilkie,1995
1621,20,West Ham,3,0,Coventry City,2,0,Graham Poll,1995
1622,20,Aston Villa,0,0,Liverpool,2,0,Roger Dilkes,1995
1623,21,Southampton,1,0,Manchester City,1,0,Steve Dunn,1995
1624,25,Liverpool,0,0,Tottenham,0,0,Stephen Lodge,1995
1625,25,Blackburn,3,0,Bolton,1,0,Paul Alcock,1995
1626,25,Southampton,2,0,Everton,2,0,David Elleray,1995
1627,25,Manchester City,2,0,QPR,0,0,Graham Poll,1995
1628,25,Wimbledon,2,0,Manchester Utd,4,0,Paul Durkin,1995
1629,25,Newcastle Utd,2,0,Sheffield Weds,0,0,Paul Danson,1995
1630,25,Aston Villa,3,0,Leeds United,0,0,Robbie Hart,1995
1631,25,Arsenal,1,0,Coventry City,1,0,Steve Dunn,1995
1632,25,West Ham,1,0,Nott'ham Forest,0,0,Keith Burge,1995
1633,25,Chelsea,5,0,Middlesbrough,0,0,Keith Cooper,1995
1634,26,Everton,2,0,Manchester City,0,0,Paul Alcock,1995
1635,26,Nott'ham Forest,0,0,Arsenal,1,0,Robbie Hart,1995
1636,26,Middlesbrough,1,0,Newcastle Utd,2,0,Steve Dunn,1995
1637,26,Coventry City,1,0,Chelsea,0,0,Roger Dilkes,1995
1638,26,Sheffield Weds,2,0,Wimbledon,1,0,Martin Bodenham,1995
1639,26,Manchester Utd,1,0,Blackburn,0,0,Keith Burge,1995
1640,26,Bolton,0,0,Aston Villa,2,0,Gerald Ashby,1995
1641,26,QPR,1,0,Liverpool,2,0,Dermot Gallagher,1995
1642,26,Tottenham,0,0,West Ham,1,0,Jeff Winter,1995
1643,27,Middlesbrough,1,0,Bolton,4,0,Paul Danson,1995
1644,27,Chelsea,1,0,West Ham,2,0,Gary Willard,1995
1645,27,Sheffield Weds,1,0,QPR,3,0,Paul Durkin,1995
1646,21,West Ham,2,0,Newcastle Utd,0,0,Paul Alcock,1995
1647,27,Manchester Utd,2,0,Everton,0,0,Martin Bodenham,1995
1648,28,Southampton,2,0,Chelsea,3,0,Gerald Ashby,1995
1649,28,Everton,3,0,Nott'ham Forest,0,0,Keith Cooper,1995
1650,28,Tottenham,1,0,Sheffield Weds,0,0,Mike Reed,1995
1651,28,West Ham,0,0,Arsenal,1,0,David Elleray,1995
1652,28,Blackburn,2,0,Liverpool,3,0,Alan Wilkie,1995
1653,28,Coventry City,0,0,Middlesbrough,0,0,Paul Durkin,1995
1654,28,Manchester City,3,0,Newcastle Utd,3,0,Martin Bodenham,1995
1655,28,Wimbledon,3,0,Aston Villa,3,0,Jeff Winter,1995
1656,28,Bolton,0,0,Manchester Utd,6,0,Dermot Gallagher,1995
1657,27,Aston Villa,2,0,Blackburn,0,0,Stephen Lodge,1995
1658,29,Leeds United,0,0,Bolton,1,0,Gary Willard,1995
1659,29,Coventry City,2,0,West Ham,2,0,Martin Bodenham,1995
1660,29,QPR,1,0,Arsenal,1,0,Paul Alcock,1995
1661,29,Manchester City,1,0,Blackburn,1,0,Paul Danson,1995
1662,29,Middlesbrough,0,0,Everton,2,0,Dermot Gallagher,1995
1663,29,Wimbledon,1,0,Chelsea,1,0,Peter Jones,1995
1664,29,Sheffield Weds,1,0,Nott'ham Forest,3,0,Graham Poll,1995
1665,29,Tottenham,1,0,Southampton,0,0,Keith Burge,1995
1666,29,Liverpool,3,0,Aston Villa,0,0,Keith Cooper,1995
1667,29,Newcastle Utd,0,0,Manchester Utd,1,0,David Elleray,1995
1668,27,Arsenal,3,0,Manchester City,1,0,Peter Jones,1995
1669,21,Aston Villa,3,0,Sheffield Weds,2,0,David Elleray,1995
1670,28,QPR,1,0,Leeds United,2,0,Graham Poll,1995
1671,30,Aston Villa,4,0,QPR,2,0,Alan Wilkie,1995
1672,30,West Ham,2,0,Middlesbrough,0,0,Mike Reed,1995
1673,30,Everton,2,0,Coventry City,2,0,Paul Danson,1995
1674,30,Chelsea,1,0,Manchester City,1,0,Paul Durkin,1995
1675,27,Liverpool,2,0,Wimbledon,2,0,Gary Willard,1995
1676,32,Blackburn,1,0,Leeds United,0,0,Steve Dunn,1995
1677,31,Middlesbrough,1,0,Nott'ham Forest,1,0,Alan Wilkie,1995
1678,31,Coventry City,0,0,Bolton,2,0,Keith Burge,1995
1679,31,Manchester City,2,0,Southampton,1,0,Jeff Winter,1995
1680,31,QPR,1,0,Manchester Utd,1,0,Robbie Hart,1995
1681,31,Sheffield Weds,2,0,Aston Villa,0,0,Peter Jones,1995
1682,31,Tottenham,2,0,Blackburn,3,0,Paul Durkin,1995
1683,31,Wimbledon,0,0,Arsenal,3,0,Dermot Gallagher,1995
1684,31,Liverpool,2,0,Chelsea,0,0,Steve Dunn,1995
1685,31,Leeds United,2,0,Everton,2,0,Gerald Ashby,1995
1686,31,Newcastle Utd,3,0,West Ham,0,0,Stephen Lodge,1995
1687,32,Aston Villa,0,0,Middlesbrough,0,0,Paul Alcock,1995
1688,30,Southampton,0,0,Sheffield Weds,1,0,Martin Bodenham,1995
1689,30,Bolton,2,0,Tottenham,3,0,Steve Dunn,1995
1690,33,Manchester Utd,1,0,Arsenal,0,0,Gary Willard,1995
1691,32,Arsenal,2,0,Newcastle Utd,0,0,Paul Durkin,1995
1692,32,Nott'ham Forest,1,0,Liverpool,0,0,Paul Danson,1995
1693,32,Everton,2,0,Wimbledon,4,0,Roger Dilkes,1995
1694,32,Bolton,2,0,Sheffield Weds,1,0,Jeff Winter,1995
1695,32,West Ham,4,0,Manchester City,2,0,Keith Cooper,1995
1696,32,Chelsea,1,0,QPR,1,0,Mike Reed,1995
1697,32,Manchester Utd,1,0,Tottenham,0,0,Gerald Ashby,1995
1698,32,Southampton,1,0,Coventry City,0,0,Stephen Lodge,1995
1699,33,Wimbledon,1,0,Nott'ham Forest,0,0,Keith Burge,1995
1700,33,Bolton,1,0,Manchester City,1,0,Roger Dilkes,1995
1701,33,QPR,3,0,Southampton,0,0,Peter Jones,1995
1702,33,Blackburn,0,0,Everton,3,0,Jeff Winter,1995
1703,33,Tottenham,3,0,Coventry City,1,0,Robbie Hart,1995
1704,33,Leeds United,0,0,Middlesbrough,1,0,David Elleray,1995
1705,26,Leeds United,1,0,Southampton,0,0,Martin Bodenham,1995
1706,33,Liverpool,4,0,Newcastle Utd,3,0,Mike Reed,1995
1707,34,Middlesbrough,3,0,Sheffield Weds,1,0,Keith Cooper,1995
1708,34,West Ham,1,0,Wimbledon,1,0,Paul Durkin,1995
1709,34,Arsenal,2,0,Leeds United,1,0,Jeff Winter,1995
1710,34,Coventry City,1,0,Liverpool,0,0,Peter Jones,1995
1711,34,Chelsea,1,0,Aston Villa,2,0,Graham Poll,1995
1712,34,Nott'ham Forest,2,0,Tottenham,1,0,Paul Alcock,1995
1713,34,Manchester City,2,0,Manchester Utd,3,0,Mike Reed,1995
1714,34,Everton,3,0,Bolton,0,0,Martin Bodenham,1995
1715,34,Southampton,1,0,Blackburn,0,0,David Elleray,1995
1716,34,Newcastle Utd,2,0,QPR,1,0,Paul Danson,1995
1717,35,Blackburn,2,0,Newcastle Utd,1,0,Gary Willard,1995
1718,35,Liverpool,2,0,West Ham,0,0,Paul Alcock,1995
1719,35,Bolton,2,0,Chelsea,1,0,Stephen Lodge,1995
1720,35,Sheffield Weds,1,0,Arsenal,0,0,Steve Dunn,1995
1721,35,QPR,3,0,Everton,1,0,Paul Durkin,1995
1722,35,Wimbledon,3,0,Manchester City,0,0,Graham Poll,1995
1723,35,Aston Villa,3,0,Southampton,0,0,Paul Danson,1995
1724,35,Manchester Utd,1,0,Coventry City,0,0,Dermot Gallagher,1995
1725,35,Leeds United,1,0,Nott'ham Forest,3,0,Robbie Hart,1995
1726,35,Tottenham,1,0,Middlesbrough,1,0,Peter Jones,1995
1727,36,Nott'ham Forest,1,0,Blackburn,5,0,Peter Jones,1995
1728,36,Southampton,3,0,Manchester Utd,1,0,Graham Poll,1995
1729,36,West Ham,1,0,Bolton,0,0,Alan Wilkie,1995
1730,36,Manchester City,1,0,Sheffield Weds,0,0,Robbie Hart,1995
1731,36,Chelsea,4,0,Leeds United,1,0,Dermot Gallagher,1995
1732,36,Middlesbrough,1,0,Wimbledon,2,0,Gerald Ashby,1995
1733,36,Coventry City,1,0,QPR,0,0,Keith Cooper,1995
1734,36,Newcastle Utd,1,0,Aston Villa,0,0,Martin Bodenham,1995
1735,36,Arsenal,0,0,Tottenham,0,0,Mike Reed,1995
1736,36,Everton,1,0,Liverpool,1,0,David Elleray,1995
1737,27,Newcastle Utd,1,0,Southampton,0,0,Dermot Gallagher,1995
1738,27,Nott'ham Forest,0,0,Coventry City,0,0,Mike Reed,1995
1739,30,Blackburn,3,0,Wimbledon,2,0,Robbie Hart,1995
1740,30,Manchester Utd,1,0,Leeds United,0,0,Keith Cooper,1995
1741,33,Aston Villa,1,0,West Ham,1,0,Steve Dunn,1995
1742,33,Sheffield Weds,0,0,Chelsea,0,0,Gary Willard,1995
1743,37,Wimbledon,0,0,Coventry City,2,0,Steve Dunn,1995
1744,37,QPR,3,0,West Ham,0,0,Gary Willard,1995
1745,37,Blackburn,1,0,Arsenal,1,0,Keith Cooper,1995
1746,37,Aston Villa,0,0,Manchester City,1,0,David Elleray,1995
1747,37,Bolton,0,0,Southampton,1,0,Gerald Ashby,1995
1748,37,Sheffield Weds,2,0,Everton,5,0,Mike Reed,1995
1749,37,Tottenham,1,0,Chelsea,1,0,Alan Wilkie,1995
1750,37,Liverpool,1,0,Middlesbrough,0,0,Roger Dilkes,1995
1751,37,Manchester Utd,5,0,Nott'ham Forest,0,0,Jeff Winter,1995
1752,37,Leeds United,0,0,Newcastle Utd,1,0,Keith Burge,1995
1753,30,Arsenal,0,0,Liverpool,0,0,Gerald Ashby,1995
1754,27,Leeds United,1,0,Tottenham,3,0,Martin Bodenham,1995
1755,30,Nott'ham Forest,1,0,Newcastle Utd,1,0,Roger Dilkes,1995
1756,38,Coventry City,0,0,Leeds United,0,0,David Elleray,1995
1757,38,Everton,1,0,Aston Villa,0,0,Robbie Hart,1995
1758,38,Middlesbrough,0,0,Manchester Utd,3,0,Paul Durkin,1995
1759,38,Newcastle Utd,1,0,Tottenham,1,0,Dermot Gallagher,1995
1760,38,Southampton,0,0,Wimbledon,0,0,Mike Reed,1995
1761,38,Chelsea,2,0,Blackburn,3,0,Martin Bodenham,1995
1762,38,Manchester City,2,0,Liverpool,2,0,Stephen Lodge,1995
1763,38,Arsenal,2,0,Bolton,1,0,Gary Willard,1995
1764,38,Nott'ham Forest,3,0,QPR,0,0,Gerald Ashby,1995
1765,38,West Ham,1,0,Sheffield Weds,1,0,Roger Dilkes,1995
1766,1,Blackburn,0,0,Tottenham,2,0,Peter Jones,1996
1767,1,Sheffield Weds,2,0,Aston Villa,1,0,Roger Dilkes,1996
1768,1,Arsenal,2,0,West Ham,0,0,Paul Durkin,1996
1769,1,Derby County,3,0,Leeds United,3,0,Paul Danson,1996
1770,1,Coventry City,0,0,Nott'ham Forest,3,0,Alan Wilkie,1996
1771,1,Everton,2,0,Newcastle Utd,0,0,Mike Reed,1996
1772,1,Middlesbrough,3,0,Liverpool,3,0,Paul Alcock,1996
1773,1,Sunderland,0,0,Leicester City,0,0,Stephen Lodge,1996
1774,1,Wimbledon,0,0,Manchester Utd,3,0,David Elleray,1996
1775,1,Southampton,0,0,Chelsea,0,0,Martin Bodenham,1996
1776,2,Liverpool,2,0,Arsenal,0,0,Gary Willard,1996
1777,2,Leeds United,0,0,Sheffield Weds,2,0,Jeff Winter,1996
