"ID","Player","Team","Position","RkOv","Status","Opponent","FPts","FP/G","%D","ADP","Ros %","+/-","GP","Min","G","KP","AT","SOT","TkW","DIS","YC","RC","ACNC","Int","CLR","CoS","BS","AER","PKM","PKD","OG","GAO","CS"
"*05m46*","Luke Thomas","SHU","D","634","W (Fri)","EVE Sat 4:30AM","0","0","0%","-","0%","-0.9%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05opi*","Andi Zeqiri","BHA","F","657","FA","NEW Sat 9:30AM","0","0","0%","1129.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062dp*","Giulian Biancone","NOT","D","356","FA","@CHE Sat 7:00AM","0","0","0%","1152.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exg*","Nathan Carlyon","NEW","M","373","FA","@BHA Sat 9:30AM","0","0","0%","1132.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*056ix*","Bruno Jordao","WOL","M","379","FA","@CRY Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06bdb*","Matthew Dibley-Dias","FUL","M","404","FA","@MCI Sat 7:00AM","0","0","0%","1148.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*032f5*","Paul Dummett","NEW","D","413","FA","@BHA Sat 9:30AM","0","0","0%","1250.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066rj*","Sean Grehan","CRY","D","453","FA","WOL Sun 6:00AM","0","0","0%","1083.2","0%","-0.3%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exf*","James Huntley","NEW","M","480","FA","@BHA Sat 9:30AM","0","0","0%","1142.6","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewu*","Willy Kambwala","MUN","D","487","FA","@ARS Sun 8:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04mks*","Terence Kongolo","FUL","D","495","FA","@MCI Sat 7:00AM","0","0","0%","1167.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vi*","Jamal Lowe","BOU","F","506","FA","@BRF Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex0*","Jamie Miley","NEW","M","534","FA","@BHA Sat 9:30AM","0","0","0%","-","0%","+0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewo*","Idris Odutayo","FUL","D","557","FA","@MCI Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06avl*","Michael Olakigbe","BRF","F","560","FA","BOU Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*04boi*","Dion Pereira","LUT","M","577","FA","WHU Fri 12:00PM","0","0","0%","1115.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ex3*","Josh Powell","NOT","M","588","FA","@CHE Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewv*","Logan Pye","MUN","D","589","FA","@ARS Sun 8:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewx*","Remi Savage","NEW","D","612","FA","@BHA Sat 9:30AM","0","0","0%","1100.7","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewz*","Jay Turner-Cooke","NEW","M","642","FA","@BHA Sat 9:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05ye4*","Jack Wells-Morrison","CRY","M","649","FA","WOL Sun 6:00AM","0","0","0%","-","0%","-0.2%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm8*","Brandon Aguilera","NOT","M","323","W (Fri)","@CHE Sat 7:00AM","0","0","1%","1134.37","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06crn*","Toby Collyer","MUN","M","386","FA","@ARS Sun 8:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05yc5*","Josh Feeney","AVL","M","421","FA","@LIV Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cm3*","Aidan Francis-Clarke","LUT","D","430","FA","WHU Fri 12:00PM","0","0","0%","1149","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05m9s*","John-Kymani Gordon","CRY","F","448","FA","WOL Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*062z6*","Harvey Griffiths","WOL","M","454","FA","@CRY Sun 6:00AM","0","0","0%","-","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066sh*","Bashir Humphreys","CHE","D","479","FA","NOT Sat 7:00AM","0","0","0%","1154.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exe*","Charlie McArthur","NEW","D","520","FA","@BHA Sat 9:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061xz*","Jonathan Panzo","NOT","D","571","FA","@CHE Sat 7:00AM","0","0","0%","1124.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*068nb*","Sebastian Revan","AVL","D","599","FA","@LIV Sun 6:00AM","0","0","0%","1023.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066nh*","Ishe Samuels-Smith","CHE","D","609","W (Fri)","NOT Sat 7:00AM","0","0","0%","-","0%","-0.1%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c64*","Louie Watson","LUT","M","647","FA","WHU Fri 12:00PM","0","0","0%","1065.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05r4z*","Jensen Weir","BHA","M","648","FA","NEW Sat 9:30AM","0","0","0%","1153.6","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwh*","Valintino Adedokun","BRF","D","322","FA","BOU Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewt*","Sonny Aljofree","MUN","D","326","FA","@ARS Sun 8:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewp*","Samuel Amissah","FUL","D","332","FA","@MCI Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwi*","Carlos Baleba","BHA","M","342","FA","NEW Sat 9:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwk*","Emilio Ballard-Matthews","WOL","F","343","FA","@CRY Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c4m*","Samuel Bastien","BUR","M","346","FA","TOT Sat 7:00AM","0","0","0%","1157.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06dpx*","Ethan Brierley","BRF","M","361","FA","BOU Sat 7:00AM","0","0","0%","1045","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwx*","Santiago Bueno","WOL","D","365","W (Thu)","@CRY Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6j*","Jili Buyabu","SHU","D","368","W (Fri)","EVE Sat 4:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*066j7*","Nathan Fraser","WOL","F","432","FA","@CRY Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwo*","Enso Gonzalez","WOL","F","446","W (Thu)","@CRY Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*061vc*","Ben Greenwood","BOU","D","451","FA","@BRF Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06exd*","Jordan Hackett-Valton","NEW","D","457","FA","@BHA Sat 9:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c61*","Joseph Johnson","LUT","D","485","FA","WHU Fri 12:00PM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*057a1*","Gavin Kilkenny","BOU","M","491","FA","@BRF Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6p*","Louie Marsh","SHU","F","514","FA","EVE Sat 4:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewq*","Delano McCoy-Splatt","FUL","M","523","FA","@MCI Sat 7:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06ewy*","Alex Murphy","NEW","D","543","FA","@BHA Sat 9:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*060g4*","Tommi O'Reilly","AVL","M","554","W (Thu)","@LIV Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c6e*","Aribim Pepple","LUT","F","576","FA","WHU Fri 12:00PM","0","0","0%","1183.2","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwj*","Alfie Pond","WOL","D","586","FA","@CRY Sun 6:00AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*05t6a*","Femi Seriki","SHU","D","615","FA","EVE Sat 4:30AM","0","0","0%","-","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwy*","Han-Noah Massengo","BUR","M","","W (Thu)","TOT Sat 7:00AM","0","0","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*06fwz*","Murillo Santiago Costa dos Santos","NOT","M","","W (Thu)","@CHE Sat 7:00AM","0","0","-","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"*051kz*","George Baldock","SHU","D","666","FA","EVE Sat 4:30AM","-0.25","-0.12","5%","351.75","3%","-1.3%","2","160","0","0","0","0","3","3","1","0","0","0","5","1","1","1","0","0","0","2","0"
"*04t95*","Oliver Skipp","TOT","M","668","FA","@BUR Sat 7:00AM","-0.5","-0.25","1%","1112.83","2%","-0.8%","2","90","0","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","2","0"
"*06cmv*","Mads Andersen","LUT","D","667","FA","WHU Fri 12:00PM","-0.5","-0.25","1%","1128.78","1%","-0.1%","2","87","0","0","0","0","1","0","1","0","0","2","6","0","1","0","0","0","0","2","0"
"*06c5x*","Tom Lockyer","LUT","D","671","FA","WHU Fri 12:00PM","-1","-0.5","38%","147.37","21%","-2.7%","2","180","0","0","0","0","3","0","1","0","0","1","12","0","4","4","0","0","0","7","0"
"*06dml*","Anis Ben Slimane","SHU","M","669","FA","EVE Sat 4:30AM","-1","-1","1%","1125","1%","-0.1%","1","9","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"*063zh*","Thilo Kehrer","WHU","D","670","FA","@LUT Fri 12:00PM","-1","-0.5","0%","1149.2","1%","0%","2","13","0","0","0","0","0","0","1","0","0","0","0","0","2","1","0","0","0","1","0"
"*062pl*","Lisandro Martinez","MUN","D","672","FA","@ARS Sun 8:30AM","-1.5","-0.5","96%","92.82","81%","-5.9%","3","225","0","2","0","0","4","1","1","0","0","1","8","2","0","1","0","0","1","4","0"
"*05t6x*","William Osula","SHU","F","673","FA","EVE Sat 4:30AM","-1.5","-0.5","0%","1296.6","1%","-0.7%","3","233","0","0","0","0","0","4","2","0","1","0","1","0","1","5","0","0","0","3","0"
"*06few*","Youssef Ramalho Chermiti","EVE","F","674","FA","@SHU Sat 4:30AM","-1.5","-1.5","0%","1187.6","1%","-0.3%","1","23","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0"
"*06c4i*","Vitinho","BUR","D","676","FA","TOT Sat 7:00AM","-1.75","-1.75","3%","385.38","3%","-0.8%","1","90","0","1","0","0","0","0","0","0","0","1","1","0","1","0","0","0","0","3","0"
"*051k5*","Lloyd Kelly","BOU","D","675","FA","@BRF Sat 7:00AM","-1.75","-0.88","0%","1232.2","0%","0%","2","103","0","0","0","0","1","0","1","0","0","0","1","1","0","2","0","0","0","2","0"
"*052cb*","Ian Maatsen","CHE","D","679","4b. DcbB","NOT Sat 7:00AM","-2","-1","17%","242.09","11%","-0.3%","2","11","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*06c5y*","Amari'i Bell","LUT","D","678","FA","WHU Fri 12:00PM","-2","-1","15%","251.62","7%","-1%","2","180","0","0","0","0","6","0","0","0","0","2","8","0","2","0","0","0","0","7","0"
"*058vb*","Cameron Archer","SHU","F","677","FA","EVE Sat 4:30AM","-2","-2","1%","1145.05","6%","+4.4%","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"*0372y*","Matt Targett","NEW","D","680","FA","@BHA Sat 9:30AM","-2","-2","4%","366.78","1%","-0.4%","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"*06c4j*","Ameen Al Dakhil","BUR","D","681","FA","TOT Sat 7:00AM","-2.5","-1.25","0%","1122.4","1%","0%","2","180","0","0","0","0","1","1","0","0","1","2","4","1","1","3","0","0","0","6","0"
"*03amm*","Reece Burke","LUT","D","682","FA","WHU Fri 12:00PM","-2.75","-2.75","0%","1161.7","0%","+0.1%","1","76","0","1","0","0","0","1","0","0","0","0","3","0","1","0","0","0","0","3","0"
"*03frx*","Ola Aina","NOT","D","683","FA","@CHE Sat 7:00AM","-3","-1.5","1%","1114.71","2%","-0.4%","2","161","0","0","0","0","5","2","2","0","0","2","4","3","0","1","0","0","0","5","0"
"*06c4q*","Anass Zaroury","BUR","F","684","FA","TOT Sat 7:00AM","-5","-5","62%","129.22","26%","-4.5%","1","27","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"*04azm*","Connor Roberts","BUR","D","685","FA","TOT Sat 7:00AM","-5.5","-2.75","24%","159.84","13%","-0.7%","2","180","0","0","0","0","1","0","0","0","1","1","2","0","2","1","0","0","0","6","0"
"*0554g*","Calvin Bassey","FUL","D","686","FA","@MCI Sat 7:00AM","-9","-4.5","7%","343.32","4%","-0.8%","2","104","0","0","0","0","1","1","0","1","0","2","6","0","0","0","0","0","0","3","0"
