player,team,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,games_starts,gameweek,season,position,age
Jaidon Anthony,Bournemouth,31,0.3999999999999999,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,5,4,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,2,1,50.0,1.18,0.59,0.0,0.0,24.5,0,0.03,-0.1,-0.1,15,17,13.100000000000001,238,102,9,9,12.299999999999997,4,5,4.700000000000003,1,1,16.7,0.0,0.0,0,2,1,0,15,2,2,0,0,2,0,0,0,0,0,0,1,3,1.78,2,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0,1,0,0,0,0,23,0,5,9,9,2,23,1,1,13.299999999999997,0,-10.0,10,68,45,2,0,2,1,16,-10,-10.900000000000006,0.0,0,1,31.0,0,-0.16999999999999998,0,1,-1,-0.14000000000000012,1.3899999999999997,0.19999999999999996,0.7000000000000002,-0.5,0.16999999999999993,2.15,0,1,1,0,0,0,0,3,0,0,0.0,0,2,2023.0,"FW,MF",21.0
Michail Antonio,West Ham,78,0.9000000000000001,1,0,1,1,0,0,0,0,0.7,0.7,0.3,1.0,3,0,4,0.19000000000000006,0.0,0.19000000000000006,0.19000000000000006,0.19000000000000006,0.21000000000000002,0.12,0.33,0.21000000000000002,0.33,3,2,10.0,0.78,0.58,-0.09999999999999998,-0.32999999999999996,-2.5,0,0.06000000000000001,0.30000000000000004,0.30000000000000004,7,10,6.299999999999997,112,71,4,5,6.700000000000003,1,3,-11.400000000000006,1,1,15.0,0.3,-0.3,1,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0.3700000000000001,2,0,1,0,0,0,2,0.78,1,0,1,0,0,0,1,0,0,1,0,1,1,16.700000000000003,0,1,1,0,0,1,0,0,22,0,4,11,8,5,22,4,3,6.700000000000003,0,-8.9,11,95,75,1,1,3,1,13,1,0.7999999999999972,1.0,0,0,0.0,0,0.33000000000000007,3,0,3,0.78,3.0300000000000002,2.5,1.0,1.5,0.7799999999999999,0.59,0,0,2,1,0,0,0,3,0,3,-9.799999999999997,1,2,2023.0,DF,24.0
Antony,Manchester Utd,84,0.8999999999999999,0,0,0,0,0,0,0,0,0.19999999999999996,0.19999999999999996,0.4,0.5999999999999999,3,6,20,0.0,0.0,0.0,0.0,0.0,-0.01999999999999999,0.09000000000000002,0.06000000000000005,-0.01999999999999999,0.06000000000000005,4,2,20.0,0.16999999999999993,0.8,0.0,0.0,2.5,0,-0.010000000000000009,-0.19999999999999996,-0.19999999999999996,37,44,4.400000000000006,490,143,24,26,5.699999999999989,10,12,0.0,1,4,-23.800000000000004,0.5,-0.4,4,3,3,0,42,2,1,0,0,2,1,0,0,0,0,0,0,7,1.37,6,0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,-9.600000000000001,1,0,0,0,0,0,0,0,55,1,3,14,40,4,55,5,1,-10.0,1,-20.0,46,257,146,4,2,2,1,46,4,5.0,4.0,0,0,0.0,0,0.5,3,2,1,0.4,0.08999999999999986,2.6999999999999997,1.1999999999999997,1.5999999999999999,0.42000000000000004,0.07000000000000006,0,1,3,0,0,0,0,5,0,2,0.0,1,2,,,
Cameron Archer,Aston Villa,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-1.0999999999999996,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-0.68,0.0,0.0,0.0,0.0,-0.48,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,"DF,MF",26.0
Alphonse Areola,West Ham,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,14,33,-1.5,583,472,1,1,5.0,3,3,0.0,10,28,0.30000000000000426,0.0,0.0,0,0,0,0,15,17,5,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,39,34,39,0,0,0,39,0,0,0.0,0,0.0,14,113,86,0,0,0,0,6,0,0.0,0.0,1,0,0.0,0,0.33000000000000007,3,1,2,0.33000000000000007,0.0,3.0000000000000004,1.5,1.5,0.6799999999999999,0.0,0,0,0,0,0,0,0,0,0,0,0.0,1,2,2023.0,"DF,MF",22.0
Serge Aurier,Nott'ham Forest,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,2,0.0,-0.32999999999999996,-0.32999999999999996,0.0,-0.32999999999999996,-0.01,-0.05000000000000002,-0.06,-0.01,-0.06,0,0,0.0,-0.16999999999999998,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20,34,-4.200000000000003,276,109,13,21,-10.0,7,8,0.7999999999999972,0,3,-5.5,0.0,0.0,1,1,0,0,34,0,0,1,0,1,0,0,0,0,0,0,2,2,0.0,2,0,0,0,0,0,0,-0.32999999999999996,0,0,0,0,0,0,1,1,1,0,0,0,1,-16.700000000000003,1,1,0,1,1,2,7,0,51,4,13,28,11,0,51,4,1,14.3,3,-14.299999999999997,15,78,22,2,0,1,0,23,0,0.0,0.0,1,0,0.0,0,-0.5,2,3,-1,-0.33,0.0,1.1999999999999997,2.9000000000000004,-1.6,-0.75,0.0,0,2,1,0,0,0,0,8,3,2,-3.299999999999997,1,2,2023.0,DF,25.0
Taiwo Awoniyi,Nott'ham Forest,80,0.8999999999999999,1,0,1,1,0,0,0,0,0.6,0.6,0.0,0.7000000000000001,1,1,1,-0.27,0.0,-0.27,-0.27,-0.27,0.0,-0.020000000000000004,-0.020000000000000018,0.0,-0.020000000000000018,3,1,-40.0,0.71,-0.27,-0.4,0.0,2.6999999999999993,0,-0.12,0.3999999999999999,0.3999999999999999,14,22,-7.299999999999997,176,38,8,11,-8.900000000000006,6,9,-10.0,0,0,0.0,0.0,0.0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,1,-1.0599999999999996,0,0,1,0,0,0,1,0.10999999999999999,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,33,1,5,15,14,5,33,2,2,13.299999999999997,0,-13.299999999999997,19,90,45,0,0,6,1,25,9,10.599999999999994,-1.0,0,0,0.0,0,-0.5,2,3,-1,-0.87,-1.01,1.0,2.7,-1.6,-1.26,-1.25,0,0,1,2,0,0,0,4,4,0,16.700000000000003,1,2,,,
Jordan Ayew,Crystal Palace,90,1.0,0,1,1,0,0,0,0,0,0.2,0.2,0.20000000000000007,0.30000000000000004,5,2,9,0.0,0.17000000000000004,0.17000000000000004,0.0,0.17000000000000004,0.03,-0.08000000000000002,-0.06,0.03,-0.06,5,1,0.0,0.8300000000000001,0.17000000000000004,0.0,0.0,0.5999999999999996,0,-0.010000000000000002,-0.2,-0.2,29,35,3.0,345,72,18,20,0.7999999999999972,8,11,3.5,0,1,-8.299999999999997,0.0,0.8,3,1,0,0,34,1,1,0,0,3,0,0,0,0,0,0,0,6,0.8300000000000001,4,0,0,1,1,0,1,0.17000000000000004,1,0,0,0,0,0,2,0,1,1,0,0,0,0.0,0,0,0,0,0,2,0,0,54,0,7,27,23,7,54,7,4,15.299999999999997,3,5.299999999999997,40,259,135,4,1,4,0,43,0,0.0,0.0,1,0,0.0,0,-0.16999999999999993,1,1,0,0.0,0.0,0.8000000000000003,1.0,-0.2,-0.12,0.0,0,3,4,1,0,0,0,5,2,4,-8.299999999999997,1,2,2023.0,DF,28.0
Leon Bailey,Aston Villa,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-19.799999999999997,0.0,0,0,0.0,1,0.0,0,0,0,0.0,-2.4700000000000006,0.0,0.0,0.0,0.0,-1.19,0,0,0,0,0,0,0,0,0,0,0.0,0,2,2023.0,DF,28.0
George Baldock,Sheffield Utd,70,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9,14,0.4000000000000057,100,43,6,8,-0.8999999999999915,3,4,-0.8999999999999915,0,1,-1.8000000000000007,0.0,0.0,0,1,0,0,11,3,0,0,0,0,3,0,0,0,0,0,1,0,-0.8700000000000001,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,1,1,1,0,1,2,33.3,1,1,1,0,0,2,3,0,27,7,9,10,8,0,27,1,0,-50.0,1,50.0,5,13,0,0,0,3,1,9,-10,9.299999999999997,-10.0,0,0,0.0,0,0.0,0,1,-1,-0.1299999999999999,-0.31,0.0,2.6999999999999997,-2.6999999999999997,-0.9499999999999997,-1.01,0,1,0,0,0,0,0,3,1,0,33.3,1,2,,,
Shandon Baptiste,Brentford,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-3.5999999999999996,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.5999999999999999,0.0,0.0,0.0,0.0,0.72,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Harvey Barnes,Newcastle Utd,19,0.30000000000000004,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.10000000000000009,2,1,3,-0.3800000000000001,-0.3800000000000001,-0.7600000000000002,-0.3800000000000001,-0.7600000000000002,-0.13,-0.33000000000000007,-0.45999999999999996,-0.13,-0.45999999999999996,1,0,-33.3,0.4099999999999997,-0.7600000000000002,-0.16999999999999998,0.0,-1.5999999999999979,0,-0.07000000000000003,0.0,0.0,6,9,-3.700000000000003,68,0,5,6,-2.8999999999999915,1,1,4.200000000000003,0,0,0.0,0.0,0.0,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,0,2,1,0.019999999999999574,1,0,0,0,0,0,0,-0.3800000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,11,0,0,2,9,2,11,0,0,0.0,0,0.0,8,74,60,0,2,1,0,7,-3,-3.700000000000003,0.0,0,1,-3.0,0,-0.5,0,2,-2,-3.1,-3.3000000000000003,0.6000000000000001,0.4,0.09999999999999998,-0.1499999999999999,-0.5900000000000001,0,0,0,0,0,0,0,1,0,0,0.0,0,2,,,
Chris Basham,Sheffield Utd,11,0.19999999999999996,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1,1,0.5999999999999943,22,0,0,0,0.0,1,1,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,0,1,0,0,1,-16.700000000000003,1,0,0,0,0,1,1,0,3,0,1,2,0,0,3,0,0,0.0,0,0.0,0,0,0,0,0,0,0,1,-15,-16.6,0.0,0,1,-11.0,0,0.0,1,1,0,0.15000000000000013,0.7600000000000001,0.5,0.7000000000000002,-0.19999999999999996,-0.06000000000000005,1.02,0,1,0,0,0,0,0,0,0,0,0.0,0,2,,,
Calvin Bassey,Fulham,82,0.8999999999999999,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,21,35,-19.099999999999994,346,166,9,10,-6.700000000000003,11,14,-3.0999999999999943,1,9,-72.7,0.0,0.0,0,0,0,0,33,2,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.0,0,0,0,0,2,3,4,0,44,7,31,14,0,0,44,1,0,0.0,1,100.0,23,78,29,0,0,0,1,26,29,25.999999999999996,82.0,0,0,0.0,0,0.5,1,2,-1,2.05,1.47,0.30000000000000004,2.5000000000000004,-2.2,3.3,3.4200000000000004,1,1,0,0,0,0,0,5,0,0,0.0,1,2,,,
Amari'i Bell,Luton Town,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,37,49,-10.099999999999994,691,309,17,20,-3.299999999999997,17,18,-4.299999999999997,3,9,-28.799999999999997,0.0,0.0,0,6,0,0,48,1,1,0,0,0,0,0,0,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,7,4,3,4,0,1,2,-33.3,1,1,1,0,0,7,5,0,63,8,24,39,1,0,63,0,0,0.0,0,0.0,43,266,153,0,0,1,0,39,0,0.0,0.0,1,0,0.0,0,0.0,0,3,-3,0.0,0.0,0.3999999999999999,2.2,-1.7999999999999998,0.3799999999999999,0.0,0,0,0,0,0,0,0,6,0,1,0.0,1,2,,,
Anis Ben Slimane,Sheffield Utd,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-0.030000000000000027,0.0,0.0,0.0,0.0,0.61,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Said Benrahma,West Ham,52,0.4999999999999998,0,1,1,0,0,0,0,0,0.0,0.0,0.7000000000000001,0.7,5,7,7,0.0,0.43,0.43,0.0,0.43,-0.020000000000000004,0.28,0.26999999999999996,-0.020000000000000004,0.26999999999999996,0,0,0.0,-0.71,-0.13999999999999996,0.0,0.0,0.0,0,0.0,0.0,0.0,25,29,5.599999999999994,296,101,18,20,6.799999999999997,5,7,1.5,1,1,16.700000000000003,0.2,0.30000000000000004,4,2,4,0,29,0,0,0,0,2,0,0,0,0,0,0,0,7,2.43,6,0,1,0,0,0,1,0.43,1,0,0,0,0,0,1,1,1,0,0,1,2,8.3,1,1,0,1,0,1,1,0,40,1,10,9,21,6,40,7,3,2.5,4,9.200000000000003,21,151,102,0,3,1,1,22,-9,-10.0,0.0,0,1,52.0,0,0.33000000000000007,2,1,1,0.29000000000000004,1.38,1.9,0.9999999999999996,0.8999999999999999,0.6,1.3900000000000001,0,0,0,0,0,0,0,6,0,0,0.0,0,2,,,
Sander Berge,Burnley,67,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,25,27,5.200000000000003,341,67,13,15,-3.0,10,10,10.0,0,0,0.0,0.0,0.0,1,1,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0.58,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,1,0,0,0,2,0.0,2,0,0,0,0,1,1,0,34,2,10,13,11,1,34,1,0,0.0,1,100.0,22,65,10,0,1,2,2,25,-11,-12.200000000000003,-11.0,0,0,0.0,0,0.0,1,3,-2,0.1499999999999999,0.1499999999999999,0.3,2.1999999999999997,-1.9,-0.3999999999999999,-3.92,0,1,0,0,0,0,0,4,0,1,-33.3,1,2,,,
Luke Berry,Luton Town,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-1.5999999999999999,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.46999999999999886,0.0,0.0,0.0,0.0,0.05999999999999872,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Jordan Beyer,Burnley,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-40.49999999999999,0.0,0,0,0.0,0,0.0,0,0,0,0.0,-2.77,0.0,0.0,0.0,0.0,-2.38,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
Philip Billing,Bournemouth,85,0.8999999999999999,0,0,0,0,0,0,0,0,0.30000000000000004,0.30000000000000004,0.2,0.5,1,4,4,0.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.05,0.08000000000000002,0.020000000000000018,0.08000000000000002,3,1,14.3,0.3799999999999999,0.34,0.0,0.0,-3.599999999999998,0,-0.009999999999999995,-0.30000000000000004,-0.30000000000000004,20,28,-2.0,338,171,13,15,1.0999999999999943,4,8,-15.400000000000006,3,3,9.200000000000003,0.1,-0.2,3,4,2,0,28,0,0,0,1,2,0,0,0,0,0,0,1,4,0.8799999999999999,4,0,0,0,0,0,0,-0.15999999999999998,0,0,0,0,0,0,2,0,0,1,1,0,2,-8.299999999999997,2,4,0,4,1,3,1,0,42,5,10,19,13,8,42,3,0,-33.400000000000006,2,16.700000000000003,13,91,49,0,0,1,0,21,-2,-1.9000000000000057,-2.0,0,0,0.0,0,-0.16999999999999998,0,2,-2,-0.3600000000000001,-1.36,0.6000000000000001,1.8000000000000007,-1.2999999999999998,-0.17999999999999994,1.39,0,2,1,0,0,0,0,8,3,1,3.299999999999997,1,2,,,
Yves Bissouma,Tottenham,73,0.7999999999999998,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.19999999999999998,2,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.049999999999999996,0.05,0.0,0.05,1,1,16.7,-0.3700000000000001,0.36,0.0,0.0,-2.8000000000000007,0,0.009999999999999998,-0.1,-0.1,33,38,-0.7999999999999972,439,183,21,21,0.7999999999999972,9,13,-4.1000000000000085,1,1,3.5999999999999943,0.1,-0.2,1,3,1,0,36,2,2,0,0,0,0,0,0,0,0,0,0,3,0.4900000000000002,3,0,0,0,0,0,1,0.36,1,0,0,0,0,0,4,3,2,0,2,4,5,16.700000000000003,1,2,1,1,3,7,3,0,57,5,20,25,14,2,57,4,3,2.5,1,0.9000000000000021,37,245,106,1,0,4,1,35,-6,-6.299999999999997,-6.0,0,0,0.0,0,0.33000000000000007,2,0,2,0.41999999999999993,1.42,1.7999999999999998,0.5,1.3,0.62,-0.84,0,1,1,0,0,0,0,6,1,1,0.0,1,2,2023.0,DF,24.0
Willy Boly,Nott'ham Forest,90,0.9999999999999998,1,0,1,1,0,0,0,0,0.20000000000000007,0.20000000000000007,0.0,0.20000000000000007,0,0,0,0.36,0.0,0.36,0.36,0.36,-0.040000000000000036,-0.06,-0.09999999999999998,-0.040000000000000036,-0.09999999999999998,2,2,13.299999999999997,0.10000000000000009,0.31000000000000005,0.2,0.25,2.0,0,-0.04000000000000001,0.8,0.8,28,38,-1.7000000000000028,474,282,13,15,-1.0999999999999943,11,16,-2.0999999999999943,2,5,0.0,0.1,0.0,0,1,0,0,31,7,0,0,0,0,7,0,0,0,0,0,0,0,-0.20999999999999996,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,4,3,4,0,0,1,2,0.0,1,1,1,0,1,5,8,0,55,16,33,15,7,3,55,3,1,33.3,1,33.3,21,89,49,0,0,1,0,24,4,4.1000000000000085,4.0,1,0,0.0,0,-0.5,2,3,-1,-0.16000000000000003,-0.16000000000000014,1.2000000000000002,2.8,-1.6,-0.8300000000000001,-0.8300000000000001,0,1,0,0,0,0,0,5,3,3,-2.3000000000000043,1,2,,,
Sven Botman,Newcastle Utd,86,1.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.09999999999999998,0,3,1,0.0,-0.15999999999999998,-0.15999999999999998,0.0,-0.15999999999999998,0.010000000000000002,-0.07,-0.06,0.010000000000000002,-0.06,2,0,0.0,0.52,0.0,0.0,0.0,1.799999999999999,0,-0.020000000000000004,-0.1,-0.1,78,85,0.5,1438,454,28,31,-0.5,44,46,0.20000000000000284,6,8,-1.2999999999999972,0.0,0.0,0,7,0,0,85,0,0,0,1,0,0,0,0,0,0,0,0,1,0.020000000000000018,1,0,0,0,0,0,0,-0.15999999999999998,0,0,0,0,0,0,2,2,1,1,0,1,1,16.700000000000003,0,2,1,1,2,4,3,1,97,10,44,50,3,2,97,0,0,0.0,0,0.0,65,242,122,1,0,1,0,76,-1,-1.5,-1.0,0,0,0.0,0,-0.5,1,1,0,-0.48,23.52,1.6999999999999997,0.5,1.1,0.24999999999999994,1.58,0,0,1,0,0,0,0,4,2,2,-13.299999999999997,1,2,,,
Jarrod Bowen,West Ham,90,1.0,1,1,2,1,0,0,0,0,1.2000000000000002,1.2000000000000002,0.0,1.2999999999999998,4,4,4,0.17000000000000004,0.33,0.5,0.17000000000000004,0.5,0.3,-0.05000000000000002,0.25,0.3,0.25,3,2,8.0,-0.33000000000000007,0.16999999999999993,0.04999999999999999,0.07,-1.6000000000000014,0,0.08,-0.2,-0.2,11,16,-0.10000000000000853,173,76,6,8,0.0,3,5,-3.299999999999997,1,1,10.0,0.0,1.0,1,3,0,0,15,1,0,0,0,1,0,0,0,0,0,0,1,1,-1.17,1,0,0,0,0,0,1,0.17000000000000004,1,0,0,0,0,0,2,2,2,0,0,1,4,-60.0,3,0,0,0,2,4,1,0,29,0,12,11,8,7,29,4,1,-11.600000000000001,2,7.799999999999997,16,137,100,0,4,1,1,16,0,0.0,0.0,1,0,0.0,0,0.33000000000000007,3,1,2,0.33000000000000007,0.0,3.0000000000000004,1.5,1.5,0.6799999999999999,0.0,0,0,2,0,0,0,0,6,2,2,0.8999999999999986,1,2,2023.0,GK,30.0
Andre Brooks,Sheffield Utd,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,-3.8999999999999995,0.0,0,0,0.0,1,0.0,0,0,0,0.0,0.16000000000000014,0.0,0.0,0.0,0.0,0.54,0,0,0,0,0,0,0,0,0,0,0.0,0,2,,,
