player,shirtnumber,nation,age,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,touches,tackles,interceptions,blocks,xg,npxg,xg_assist,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,take_ons,take_ons_won,started,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocked_shots,blocked_passes,tackles_interceptions,clearances,errors,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,home,team,opponent,gameweek,season,position_1,position_2,position_3,position_4
Tyrick Mitchell,3,eng ENG,24,90,0,0,0,0,0,0,0,0,66.0,4.0,1,0.0,0.0,0.0,0.1,4.0,0.0,50.0,58.0,86.2,10.0,35.0,1.0,1.0,1.0,1.0,908.0,363.0,23.0,26.0,88.5,20.0,22.0,90.9,7.0,9.0,77.8,0.1,2.0,11.0,2.0,1.0,53.0,5.0,1.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,5.0,1.0,0.0,2.0,16.0,38.0,14.0,0.0,66.0,100.0,0.0,0.0,136.0,64.0,2.0,0.0,2.0,1.0,46.0,7.0,0,0,0,0,0.0,0.0,0,5.0,1.0,0.0,100.0,True,CRY,NOT,8.0,2023-2024,LB,,,
Marc Guehi,6,eng ENG,23,90,0,0,0,0,0,0,0,0,115.0,2.0,0,1.0,0.0,0.0,0.1,3.0,0.0,101.0,104.0,97.1,4.0,86.0,1.0,2.0,1.0,1.0,2159.0,722.0,19.0,19.0,100.0,71.0,72.0,98.6,10.0,12.0,83.3,0.0,1.0,6.0,0.0,0.0,102.0,2.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,9.0,0.0,18.0,49.0,65.0,2.0,0.0,115.0,50.0,0.0,0.0,513.0,380.0,1.0,0.0,0.0,0.0,97.0,0.0,0,0,3,0,0.0,0.0,0,4.0,0.0,1.0,0.0,True,CRY,NOT,8.0,2023-2024,CB,,,
Joachim Andersen,16,dk DEN,27,90,0,0,0,0,0,0,0,0,124.0,1.0,0,2.0,0.0,0.0,0.3,1.0,0.0,100.0,115.0,87.0,9.0,84.0,0.0,2.0,1.0,1.0,2285.0,595.0,17.0,19.0,89.5,69.0,73.0,94.5,14.0,23.0,60.9,0.1,1.0,13.0,1.0,1.0,110.0,5.0,4.0,0.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,1.0,3.0,0.0,6.0,43.0,79.0,3.0,0.0,124.0,50.0,0.0,0.0,461.0,314.0,1.0,0.0,0.0,1.0,102.0,1.0,0,2,1,0,0.0,0.0,0,4.0,4.0,3.0,57.1,True,CRY,NOT,8.0,2023-2024,CB,,,
Nathaniel Clyne,17,eng ENG,32,90,0,0,0,0,1,0,0,0,47.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,39.0,84.6,1.0,14.0,0.0,0.0,0.0,1.0,479.0,128.0,19.0,20.0,95.0,12.0,13.0,92.3,1.0,3.0,33.3,0.0,0.0,2.0,0.0,0.0,33.0,6.0,0.0,0.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,10.0,23.0,14.0,2.0,47.0,,0.0,,50.0,14.0,1.0,0.0,1.0,0.0,25.0,2.0,0,1,0,0,0.0,0.0,0,3.0,0.0,0.0,,True,CRY,NOT,8.0,2023-2024,RB,,,
Sam Johnstone,1,eng ENG,30,90,0,0,0,0,0,0,0,0,48.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,44.0,88.6,0.0,38.0,0.0,0.0,0.0,1.0,876.0,526.0,5.0,5.0,100.0,28.0,28.0,100.0,6.0,11.0,54.5,0.0,0.0,0.0,0.0,0.0,38.0,6.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,48.0,0.0,0.0,0.0,48.0,,0.0,,210.0,151.0,0.0,0.0,0.0,0.0,26.0,0.0,0,0,0,0,0.0,0.0,0,2.0,0.0,0.0,,True,CRY,NOT,8.0,2023-2024,GK,,,
Chris Wood,11,nz NZL,31,75,0,0,0,0,0,0,0,0,21.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,15.0,73.3,0.0,11.0,1.0,1.0,0.0,1.0,128.0,45.0,8.0,11.0,72.7,2.0,3.0,66.7,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,12.0,6.0,1.0,21.0,0.0,1.0,100.0,72.0,48.0,0.0,0.0,1.0,3.0,19.0,4.0,0,1,1,0,0.0,0.0,0,2.0,2.0,2.0,50.0,False,NOT,CRY,8.0,2023-2024,FW,,,
Divock Origi,27,be BEL,28,15,0,0,0,0,0,0,0,0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,,0.0,,7.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0,0,1,0,0.0,0.0,0,1.0,0.0,1.0,0.0,False,NOT,CRY,8.0,2023-2024,FW,,,
Callum Hudson-Odoi,14,eng ENG,22,65,0,0,0,0,0,0,0,0,33.0,1.0,0,1.0,0.0,0.0,0.0,2.0,0.0,23.0,28.0,82.1,1.0,22.0,2.0,6.0,3.0,1.0,289.0,55.0,14.0,16.0,87.5,6.0,7.0,85.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,17.0,11.0,2.0,33.0,50.0,2.0,33.3,171.0,91.0,1.0,2.0,0.0,0.0,25.0,7.0,0,2,1,1,0.0,0.0,0,3.0,0.0,0.0,,False,NOT,CRY,8.0,2023-2024,LW,,,
Anthony Elanga,21,se SWE,21,25,0,0,0,0,1,0,0,0,14.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,88.9,1.0,10.0,1.0,1.0,0.0,0.0,80.0,23.0,5.0,6.0,83.3,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,11.0,2.0,14.0,0.0,1.0,100.0,78.0,42.0,1.0,0.0,2.0,0.0,12.0,3.0,0,0,0,1,0.0,0.0,0,0.0,0.0,0.0,,False,NOT,CRY,8.0,2023-2024,LW,,,
Morgan Gibbs-White,10,eng ENG,23,90,0,0,0,0,2,0,0,0,65.0,2.0,0,1.0,0.1,0.1,0.4,3.0,0.0,38.0,54.0,70.4,3.0,35.0,3.0,4.0,2.0,1.0,574.0,134.0,20.0,23.0,87.0,11.0,15.0,73.3,3.0,11.0,27.3,0.2,4.0,1.0,1.0,0.0,45.0,9.0,1.0,0.0,0.0,10,0.0,7.0,3.0,4.0,0.0,0.0,1.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,22.0,40.0,7.0,65.0,50.0,2.0,50.0,217.0,102.0,5.0,1.0,2.0,1.0,44.0,9.0,0,1,1,0,0.0,0.0,0,6.0,1.0,1.0,50.0,False,NOT,CRY,8.0,2023-2024,RW,,,
Nicolas Dominguez,16,ar ARG,25,90,0,0,0,0,1,1,0,0,70.0,1.0,1,0.0,0.0,0.0,0.0,5.0,0.0,56.0,65.0,86.2,10.0,32.0,2.0,0.0,0.0,1.0,785.0,205.0,29.0,34.0,85.3,20.0,21.0,95.2,2.0,4.0,50.0,0.2,0.0,8.0,3.0,0.0,64.0,0.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,11.0,34.0,25.0,3.0,70.0,,0.0,,165.0,81.0,2.0,1.0,1.0,0.0,52.0,7.0,0,1,0,0,0.0,0.0,0,4.0,1.0,1.0,50.0,False,NOT,CRY,8.0,2023-2024,LM,,,
Orel Mangala,5,be BEL,25,82,0,0,0,0,2,0,0,0,48.0,2.0,1,0.0,0.1,0.1,0.0,2.0,0.0,39.0,40.0,97.5,3.0,27.0,1.0,1.0,0.0,1.0,550.0,131.0,24.0,24.0,100.0,12.0,12.0,100.0,2.0,2.0,100.0,0.0,1.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,11.0,31.0,7.0,2.0,48.0,0.0,0.0,0.0,122.0,56.0,1.0,0.0,0.0,2.0,37.0,0.0,0,1,1,0,0.0,0.0,0,4.0,0.0,0.0,,False,NOT,CRY,8.0,2023-2024,CM,,,
Cheikhou Kouyate,8,sn SEN,33,8,0,0,0,0,1,0,0,0,11.0,0.0,1,0.0,0.1,0.1,0.0,2.0,0.0,8.0,9.0,88.9,0.0,4.0,0.0,0.0,0.0,0.0,131.0,12.0,6.0,7.0,85.7,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,11.0,,0.0,,11.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,False,NOT,CRY,8.0,2023-2024,CM,,,
Ibrahim Sangare,6,ci CIV,25,75,0,0,0,0,0,0,0,0,33.0,4.0,0,1.0,0.0,0.0,0.1,2.0,0.0,22.0,24.0,91.7,2.0,20.0,1.0,2.0,1.0,1.0,313.0,110.0,12.0,13.0,92.3,7.0,7.0,100.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,8.0,14.0,11.0,2.0,33.0,50.0,1.0,50.0,110.0,40.0,2.0,0.0,1.0,2.0,23.0,1.0,0,0,2,0,0.0,0.0,0,4.0,0.0,0.0,,False,NOT,CRY,8.0,2023-2024,RM,,,
Ryan Yates,22,eng ENG,25,15,0,0,0,0,0,0,1,0,5.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,41.0,1.0,0.0,0.0,,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,,0.0,,23.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0,1,0,0,0.0,0.0,0,0.0,0.0,0.0,,False,NOT,CRY,8.0,2023-2024,RM,,,
Harry Toffolo,15,eng ENG,28,90,0,0,0,0,1,1,0,0,67.0,4.0,2,1.0,0.0,0.0,0.0,1.0,0.0,41.0,53.0,77.4,6.0,34.0,1.0,1.0,0.0,1.0,610.0,279.0,22.0,27.0,81.5,12.0,17.0,70.6,4.0,6.0,66.7,0.1,1.0,9.0,1.0,1.0,48.0,5.0,0.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.0,1.0,0.0,2.0,4.0,50.0,2.0,1.0,0.0,6.0,2.0,0.0,3.0,17.0,32.0,18.0,2.0,67.0,0.0,1.0,100.0,131.0,72.0,1.0,0.0,0.0,0.0,39.0,5.0,0,0,0,0,0.0,0.0,0,4.0,0.0,1.0,0.0,False,NOT,CRY,8.0,2023-2024,LB,,,
Murillo,40,br BRA,21,90,0,0,0,0,2,2,0,0,65.0,2.0,0,1.0,0.4,0.4,0.1,5.0,0.0,48.0,58.0,82.8,6.0,46.0,1.0,2.0,2.0,1.0,1083.0,436.0,13.0,15.0,86.7,29.0,31.0,93.5,6.0,12.0,50.0,0.1,2.0,6.0,2.0,0.0,57.0,1.0,1.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,0.0,2.0,3.0,0.0,5.0,34.0,29.0,2.0,2.0,65.0,100.0,0.0,0.0,273.0,190.0,1.0,1.0,0.0,0.0,49.0,0.0,0,0,0,0,0.0,0.0,0,4.0,1.0,3.0,25.0,False,NOT,CRY,8.0,2023-2024,CB,,,
Willy Boly,30,ci CIV,32,90,0,0,0,0,2,0,0,0,80.0,3.0,2,0.0,0.1,0.1,0.0,1.0,0.0,58.0,66.0,87.9,3.0,47.0,1.0,0.0,0.0,1.0,1074.0,378.0,20.0,23.0,87.0,34.0,36.0,94.4,3.0,6.0,50.0,0.1,0.0,3.0,1.0,0.0,63.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,5.0,8.0,0.0,15.0,46.0,32.0,2.0,2.0,80.0,,0.0,,239.0,144.0,0.0,0.0,0.0,0.0,56.0,0.0,0,2,0,0,0.0,0.0,0,4.0,5.0,1.0,83.3,False,NOT,CRY,8.0,2023-2024,CB,,,
Serge Aurier,24,ci CIV,30,45,0,0,0,0,2,1,0,0,56.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,41.0,47.0,87.2,4.0,32.0,1.0,1.0,1.0,1.0,594.0,198.0,24.0,26.0,92.3,16.0,17.0,94.1,1.0,4.0,25.0,0.0,0.0,4.0,1.0,0.0,42.0,5.0,0.0,0.0,0.0,3,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,2.0,16.0,26.0,15.0,0.0,56.0,100.0,0.0,0.0,130.0,66.0,4.0,0.0,1.0,1.0,39.0,3.0,0,1,0,0,0.0,0.0,0,4.0,1.0,0.0,100.0,False,NOT,CRY,8.0,2023-2024,RB,,,
Gonzalo Montiel,29,ar ARG,26,45,0,0,0,0,2,0,0,0,22.0,0.0,1,0.0,0.1,0.1,0.0,1.0,0.0,15.0,16.0,93.8,2.0,8.0,0.0,0.0,0.0,0.0,187.0,77.0,9.0,9.0,100.0,4.0,5.0,80.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,12.0,4.0,0.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,3.0,0.0,3.0,5.0,8.0,9.0,1.0,22.0,,0.0,,23.0,12.0,1.0,0.0,0.0,0.0,12.0,0.0,0,2,0,0,0.0,0.0,0,1.0,0.0,0.0,,False,NOT,CRY,8.0,2023-2024,RB,,,
Matt Turner,1,us USA,29,90,0,0,0,0,0,0,0,0,33.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,33.0,90.9,0.0,25.0,0.0,0.0,0.0,1.0,703.0,406.0,8.0,8.0,100.0,14.0,14.0,100.0,8.0,11.0,72.7,0.0,0.0,0.0,0.0,0.0,25.0,8.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.0,0.0,0.0,0.0,33.0,,0.0,,101.0,69.0,0.0,0.0,0.0,0.0,19.0,0.0,0,0,0,0,0.0,0.0,0,1.0,1.0,0.0,100.0,False,NOT,CRY,8.0,2023-2024,GK,,,
Michail Antonio,9,jm JAM,33,74,0,0,0,0,0,0,1,0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,1.0,13.0,0.0,2.0,1.0,1.0,132.0,24.0,6.0,8.0,75.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,8.0,1.0,20.0,50.0,0.0,0.0,48.0,19.0,1.0,0.0,2.0,0.0,17.0,3.0,0,3,4,1,0.0,0.0,0,1.0,3.0,3.0,50.0,True,WHU,NEW,8.0,2023-2024,FW,,,
Said Benrahma,22,dz ALG,28,16,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,7.0,71.4,0.0,4.0,0.0,0.0,0.0,0.0,31.0,4.0,4.0,4.0,100.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,7.0,,0.0,,7.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,,True,WHU,NEW,8.0,2023-2024,LW,,,
Lucas Paqueta,10,br BRA,26,90,0,0,0,0,0,0,1,0,54.0,2.0,1,1.0,0.0,0.0,0.0,0.0,0.0,31.0,47.0,66.0,6.0,40.0,3.0,0.0,0.0,1.0,539.0,137.0,18.0,22.0,81.8,6.0,11.0,54.5,6.0,10.0,60.0,0.1,0.0,7.0,2.0,0.0,46.0,0.0,0.0,3.0,1.0,2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,1.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,5.0,38.0,12.0,1.0,54.0,,0.0,,200.0,71.0,1.0,1.0,1.0,3.0,41.0,4.0,0,3,2,0,0.0,0.0,0,5.0,5.0,2.0,71.4,True,WHU,NEW,8.0,2023-2024,LW,FW,,
Jarrod Bowen,20,eng ENG,26,90,0,0,0,0,1,1,0,0,27.0,2.0,0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,50.0,2.0,17.0,3.0,3.0,0.0,1.0,99.0,32.0,5.0,7.0,71.4,2.0,4.0,50.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1,0.0,0.0,2.0,1.0,1.0,100.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,9.0,17.0,2.0,27.0,0.0,2.0,66.7,92.0,54.0,0.0,1.0,2.0,0.0,17.0,6.0,0,0,3,1,0.0,0.0,0,3.0,2.0,1.0,66.7,True,WHU,NEW,8.0,2023-2024,RW,,,
Tomas Soucek,28,cz CZE,28,75,1,0,0,0,1,1,0,0,19.0,0.0,1,1.0,0.9,0.9,0.0,0.0,0.0,8.0,14.0,57.1,2.0,14.0,0.0,0.0,0.0,1.0,154.0,20.0,1.0,3.0,33.3,5.0,7.0,71.4,1.0,1.0,100.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,10.0,6.0,1.0,19.0,,0.0,,30.0,13.0,0.0,0.0,0.0,0.0,12.0,0.0,0,2,0,0,0.0,0.0,0,2.0,1.0,1.0,50.0,True,WHU,NEW,8.0,2023-2024,AM,,,
Mohammed Kudus,14,gh GHA,23,15,1,0,0,0,1,1,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,11.0,81.8,1.0,11.0,1.0,1.0,1.0,0.0,156.0,3.0,4.0,5.0,80.0,5.0,5.0,100.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.0,13.0,100.0,0.0,0.0,93.0,14.0,0.0,1.0,0.0,1.0,11.0,3.0,0,0,0,0,0.0,0.0,0,3.0,0.0,0.0,,True,WHU,NEW,8.0,2023-2024,AM,,,
Edson Alvarez,19,mx MEX,25,90,0,0,0,0,1,0,0,0,34.0,2.0,0,2.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,92.0,3.0,18.0,0.0,1.0,1.0,1.0,393.0,129.0,10.0,10.0,100.0,10.0,10.0,100.0,2.0,3.0,66.7,0.0,0.0,2.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,4.0,5.0,26.0,3.0,1.0,34.0,100.0,0.0,0.0,83.0,45.0,2.0,0.0,0.0,0.0,22.0,1.0,0,2,1,0,0.0,0.0,0,3.0,1.0,0.0,100.0,True,WHU,NEW,8.0,2023-2024,DM,,,
James Ward-Prowse,7,eng ENG,28,90,0,0,0,0,1,0,0,0,45.0,2.0,1,0.0,0.1,0.1,0.0,2.0,0.0,29.0,40.0,72.5,4.0,18.0,1.0,1.0,1.0,1.0,461.0,119.0,15.0,15.0,100.0,11.0,15.0,73.3,2.0,8.0,25.0,0.1,1.0,2.0,0.0,0.0,31.0,9.0,2.0,0.0,0.0,8,0.0,4.0,2.0,2.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,25.0,15.0,2.0,45.0,100.0,0.0,0.0,88.0,16.0,1.0,1.0,1.0,0.0,17.0,4.0,0,0,2,0,0.0,0.0,0,5.0,0.0,2.0,0.0,True,WHU,NEW,8.0,2023-2024,DM,,,
Emerson,33,it ITA,29,90,0,1,0,0,0,0,1,0,51.0,1.0,1,1.0,0.0,0.0,0.9,3.0,2.0,36.0,44.0,81.8,4.0,34.0,2.0,3.0,1.0,1.0,484.0,193.0,24.0,25.0,96.0,12.0,16.0,75.0,0.0,1.0,0.0,0.6,1.0,4.0,1.0,0.0,35.0,9.0,0.0,1.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,1,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,2.0,1.0,0.0,2.0,12.0,27.0,12.0,1.0,51.0,33.3,1.0,33.3,136.0,69.0,2.0,0.0,0.0,1.0,33.0,4.0,0,1,3,0,0.0,0.0,0,5.0,1.0,1.0,50.0,True,WHU,NEW,8.0,2023-2024,LB,,,
Nayef Aguerd,27,ma MAR,27,90,0,0,0,0,0,0,0,0,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,62.2,2.0,24.0,1.0,1.0,1.0,1.0,605.0,347.0,5.0,5.0,100.0,12.0,13.0,92.3,6.0,19.0,31.6,0.0,0.0,1.0,1.0,0.0,31.0,6.0,6.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,13.0,1.0,0.0,38.0,100.0,0.0,0.0,186.0,110.0,1.0,0.0,0.0,0.0,22.0,0.0,0,0,0,0,0.0,0.0,0,5.0,0.0,0.0,,True,WHU,NEW,8.0,2023-2024,CB,,,
Kurt Zouma,4,fr FRA,28,90,0,0,0,0,0,0,0,0,35.0,0.0,4,0.0,0.0,0.0,0.0,1.0,1.0,15.0,25.0,60.0,2.0,15.0,0.0,0.0,0.0,1.0,359.0,222.0,5.0,5.0,100.0,7.0,12.0,58.3,3.0,8.0,37.5,0.0,0.0,1.0,0.0,0.0,22.0,3.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,4.0,0.0,5.0,14.0,21.0,0.0,0.0,35.0,,0.0,,38.0,19.0,1.0,0.0,0.0,0.0,12.0,0.0,0,0,1,0,0.0,0.0,0,5.0,3.0,3.0,50.0,True,WHU,NEW,8.0,2023-2024,CB,,,
Vladimir Coufal,5,cz CZE,31,90,0,1,0,0,0,0,0,0,48.0,2.0,0,0.0,0.0,0.0,0.0,2.0,1.0,32.0,45.0,71.1,6.0,25.0,4.0,0.0,0.0,1.0,564.0,286.0,14.0,17.0,82.4,14.0,18.0,77.8,4.0,8.0,50.0,0.0,1.0,4.0,1.0,0.0,38.0,7.0,1.0,1.0,0.0,3,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2,1.0,1.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,2.0,1.0,0.0,1.0,11.0,25.0,14.0,0.0,48.0,,0.0,,199.0,100.0,2.0,0.0,0.0,0.0,24.0,4.0,0,0,2,0,0.0,0.0,0,5.0,0.0,2.0,0.0,True,WHU,NEW,8.0,2023-2024,RB,,,
