ranker,player,nationality,position,team,comp_level,age,birth_year,games,games_starts,minutes,minutes_90s,goals,assists,goals_assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,xg,npxg,xg_assist,npxg_xg_assist,progressive_carries,progressive_passes,progressive_passes_received,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90,goals_assists_pens_per90,xg_per90,xg_assist_per90,xg_xg_assist_per90,npxg_per90,npxg_xg_assist_per90,matches,season,shots,shots_on_target,shots_on_target_pct,shots_per90,shots_on_target_per90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,shots_free_kicks,npxg_per_shot,xg_net,npxg_net,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,pass_xa,xg_assist_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_offsides,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_take_ons,sca_shots,sca_fouled,sca_defense,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_take_ons,gca_shots,gca_fouled,gca_defense,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,minutes_per_game,minutes_pct,minutes_per_start,games_complete,games_subs,minutes_per_sub,unused_subs,points_per_game,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow_red,fouls,fouled,offsides,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,gameweek
19,Emmanuel Agbadou,ci CIV,DF,Reims,fr Ligue 1,26-073,1997,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,76,96,79.2,1693,619,18,18,100.0,46,52,88.5,12,25,48.0,0.2,0.0,1,9,0,0,92,4,4,1,2,0,0,0,0,0,0,0,1,1,0.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,4,2,2,0,4,6,66.7,2,6,3,3,3,7,13,0,127,18,59,67,3,1,127,0,0,,0,,74,528,367,1,0,2,0,72,90,66.7,90,2,0,,0,3.00,5,1,+4,+2.00,+3.00,3.7,1.4,+2.4,+1.19,+1.46,0,1,0,0,0,0,0,15,3,4,42.9,3
20,Nayef Aguerd,ma MAR,DF,West Ham,eng Premier League,27-152,1996,2,2,156,1.7,1,0,1,1,0,0,2,1,0.1,0.1,0.0,0.1,0,3,0,0.58,0.00,0.58,0.58,0.58,0.07,0.00,0.07,0.07,0.07,Matches,2023,1,1,100.0,0.58,0.58,1.00,1.00,6.4,0,0.13,+0.9,+0.9,38,53,71.7,826,367,13,14,92.9,17,21,81.0,8,17,47.1,0.0,0.0,0,3,0,0,42,11,7,0,0,0,0,0,0,0,0,0,0,1,0.58,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,0,2,1,0,3,3,100.0,0,2,0,2,5,8,10,1,77,17,51,25,2,1,77,0,0,,0,,31,138,67,0,0,2,1,23,78,57.8,78,1,0,,0,2.00,3,2,+1,+0.58,-1.79,1.9,3.6,-1.7,-0.97,-2.79,1,3,1,0,0,0,0,11,5,2,71.4,3
21,Naouirou Ahamada,fr FRA,"FW,MF",Crystal Palace,eng Premier League,21-153,2002,2,0,37,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,20,25,80.0,293,90,10,11,90.9,10,11,90.9,0,0,,0.0,0.0,0,1,0,0,25,0,0,0,0,1,0,0,0,0,0,0,3,1,2.43,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,1,1,0,2,3,66.7,1,0,0,0,0,2,0,0,26,0,4,8,14,0,26,1,1,100.0,0,0.0,19,114,58,1,0,0,0,20,19,13.7,,0,2,19,1,0.50,1,0,+1,+2.43,+2.82,0.7,0.4,+0.3,+0.67,+0.70,0,2,0,0,0,0,0,4,0,0,,3
22,Anel Ahmedhodzic,ba BIH,DF,Sheffield Utd,eng Premier League,24-156,1999,3,3,270,3.0,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,2,3,4,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.16,0.16,0.16,Matches,2023,5,0,0.0,1.67,0.00,0.00,,16.4,0,0.10,-0.5,-0.5,72,102,70.6,991,332,50,59,84.7,16,23,69.6,5,17,29.4,0.0,0.0,0,3,0,0,97,5,0,0,0,1,5,0,0,0,0,0,0,3,1.00,2,0,0,1,0,0,1,0.33,0,0,0,1,0,0,6,5,4,0,2,4,8,50.0,4,7,4,3,3,9,15,0,142,16,72,48,24,4,142,3,2,66.7,0,0.0,54,261,146,5,1,0,3,68,90,100.0,90,3,0,,0,0.00,2,5,-3,-1.00,,1.7,6.8,-5.1,-1.71,,0,4,1,1,0,0,0,10,7,5,58.3,3
23,Joseph Aidoo,gh GHA,DF,Celta Vigo,es La Liga,27-334,1995,3,2,225,2.5,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,10,0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04,Matches,2023,2,0,0.0,0.80,0.00,0.00,,18.4,0,0.02,0.0,0.0,104,132,78.8,2053,856,32,35,91.4,58,72,80.6,13,23,56.5,0.0,-0.1,1,7,1,0,124,8,5,0,0,0,3,0,0,0,0,0,0,5,2.00,3,0,1,1,0,0,1,0.40,0,0,0,1,0,0,3,1,3,0,0,2,4,50.0,2,0,0,0,2,5,12,0,158,16,87,71,5,1,158,2,2,100.0,0,0.0,96,492,234,0,0,1,2,95,75,83.3,90,2,1,45,0,0.33,1,3,-2,-0.80,+1.20,3.1,2.5,+0.6,+0.25,+1.02,0,3,0,0,0,0,0,16,12,8,60.0,3
24,Ola Aina,ng NGA,"DF,MF",Nott'ham Forest,eng Premier League,26-325,1996,2,2,161,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,2,1,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2023,1,0,0.0,0.56,0.00,0.00,,29.4,0,0.02,0.0,0.0,31,49,63.3,607,317,14,19,73.7,11,16,68.8,6,12,50.0,0.0,0.0,0,1,0,0,38,11,4,0,0,2,7,0,0,0,0,0,1,2,1.12,0,1,1,0,0,0,0,0.00,0,0,0,0,0,0,6,5,5,1,0,3,3,100.0,0,1,0,1,2,8,6,0,66,7,31,23,13,0,66,5,3,60.0,1,20.0,24,187,112,3,0,0,2,31,81,59.6,81,1,0,,0,0.00,2,5,-3,-1.68,-3.33,1.5,3.2,-1.7,-0.94,-2.03,0,3,2,0,0,0,0,7,1,0,100.0,3
25,Rayan Ait Nouri,dz ALG,"DF,MF",Wolves,eng Premier League,22-084,2001,3,2,206,2.3,0,0,0,0,0,0,1,0,0.3,0.3,0.1,0.4,5,11,6,0.00,0.00,0.00,0.00,0.00,0.14,0.05,0.18,0.14,0.18,Matches,2023,1,0,0.0,0.44,0.00,0.00,,11.3,0,0.32,-0.3,-0.3,83,103,80.6,1219,436,53,59,89.8,23,26,88.5,6,12,50.0,0.1,-0.1,3,5,2,0,83,20,3,0,0,0,17,0,0,0,0,0,3,5,2.17,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,7,4,6,1,0,3,5,60.0,2,4,2,2,1,8,4,0,127,10,45,51,35,3,127,10,4,40.0,5,50.0,69,416,211,6,1,2,7,76,69,76.3,81,0,1,45,0,1.00,2,5,-3,-1.31,-1.31,4.2,4.4,-0.2,-0.10,+0.09,0,3,2,0,0,0,0,12,3,1,75.0,3
26,Kristoffer Ajer,no NOR,DF,Brentford,eng Premier League,25-134,1998,2,1,85,0.9,0,1,1,0,0,0,0,0,0.1,0.1,1.0,1.1,1,2,2,0.00,1.06,1.06,0.00,1.06,0.15,1.01,1.16,0.15,1.16,Matches,2023,1,0,0.0,1.06,0.00,0.00,,12.3,0,0.14,-0.1,-0.1,25,32,78.1,399,174,15,16,93.8,8,10,80.0,2,5,40.0,0.6,0.0,1,2,0,0,26,6,2,0,0,0,4,0,0,0,0,0,0,3,3.18,2,0,0,1,0,0,1,1.06,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,1,1,1,1,6,0,43,7,24,10,9,3,43,0,0,,0,,16,124,90,0,0,1,2,25,43,31.5,83,0,1,2,1,2.00,3,2,+1,+1.06,+0.09,3.2,1.2,+2.0,+2.07,+0.93,0,1,0,0,0,0,0,1,3,0,100.0,3
27,Ludovic Ajorque,fr FRA,FW,Mainz 05,de Bundesliga,29-185,1994,1,1,90,1.0,0,0,0,0,0,2,0,0,1.8,0.3,0.0,0.3,0,0,9,0.00,0.00,0.00,0.00,0.00,1.84,0.00,1.84,0.27,0.27,Matches,2023,2,0,0.0,2.00,0.00,0.00,,29.0,0,0.13,-1.8,-0.3,21,27,77.8,327,36,11,13,84.6,5,8,62.5,3,4,75.0,0.0,0.0,0,0,0,0,23,4,0,0,0,1,0,0,0,0,0,0,0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,41,1,6,14,21,6,39,0,0,,0,,22,71,26,1,0,3,1,25,90,50.0,90,1,0,,1,0.00,1,4,-3,-3.00,-3.00,2.3,1.9,+0.4,+0.39,+0.36,0,2,0,0,0,0,0,5,4,8,33.3,3
28,Manuel Akanji,ch SUI,DF,Manchester City,eng Premier League,28-041,1995,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,6,1,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches,2023,1,0,0.0,0.50,0.00,0.00,,26.9,0,0.03,0.0,0.0,146,162,90.1,2164,517,79,81,97.5,56,65,86.2,4,7,57.1,0.0,-0.1,1,7,0,0,160,2,2,0,0,1,0,0,0,0,0,0,0,2,1.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,1,1,3,0,3,5,60.0,2,4,2,2,2,6,5,0,177,14,80,83,14,0,177,0,0,,0,,108,631,309,0,0,0,0,141,90,66.7,90,2,0,,0,3.00,4,0,+4,+2.00,+1.00,2.9,0.6,+2.3,+1.17,-1.70,0,0,0,0,0,0,0,10,4,1,80.0,3
29,Nathan Ake,nl NED,DF,Manchester City,eng Premier League,28-192,1995,2,2,168,1.9,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,5,0,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.20,0.20,Matches,2023,2,0,0.0,1.07,0.00,0.00,,5.2,0,0.18,-0.4,-0.4,144,150,96.0,2569,756,52,54,96.3,79,82,96.3,8,9,88.9,0.0,0.0,0,4,0,0,148,2,1,0,0,0,1,0,0,0,0,0,0,4,2.14,3,0,0,1,0,0,1,0.54,0,0,0,1,0,0,4,3,3,1,0,4,5,80.0,1,0,0,0,4,8,4,0,168,5,70,92,7,3,168,0,0,,0,,119,592,359,1,0,0,0,125,84,62.2,84,1,0,,1,3.00,5,1,+4,+2.14,+1.26,5.3,0.9,+4.4,+2.36,+1.67,0,0,2,0,0,0,0,10,5,1,83.3,3
30,Ilias Akhomach,es ESP,FW,Villarreal,es La Liga,19-135,2004,2,0,35,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,2,3,0.00,0.00,0.00,0.00,0.00,0.16,0.06,0.23,0.16,0.23,Matches,2023,1,0,0.0,2.57,0.00,0.00,,23.3,0,0.06,-0.1,-0.1,13,14,92.9,170,56,9,9,100.0,4,4,100.0,0,0,,0.0,0.0,1,1,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,5.14,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2,2,2,0,0,1,2,50.0,1,2,1,1,0,2,0,0,22,1,5,7,10,1,22,5,2,40.0,2,40.0,13,82,32,1,0,1,2,16,18,13.0,,0,2,18,0,1.50,0,1,-1,-2.57,-2.57,0.4,1.9,-1.5,-3.83,-4.45,0,0,1,0,0,0,0,2,0,0,,3
31,Sergio Akieme,es ESP,DF,Almería,es La Liga,25-256,1997,3,3,270,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.4,0.5,10,7,13,0.00,0.00,0.00,0.00,0.00,0.01,0.15,0.16,0.01,0.16,Matches,2023,1,1,100.0,0.33,0.33,0.00,0.00,17.2,0,0.04,0.0,0.0,106,130,81.5,1903,554,54,59,91.5,39,48,81.3,12,20,60.0,0.1,-0.4,2,9,1,0,107,23,6,1,2,11,17,0,0,0,0,0,1,4,1.33,2,0,2,0,0,0,0,0.00,0,0,0,0,0,0,4,3,3,0,1,0,1,0.0,1,2,1,1,3,7,8,0,167,14,53,79,37,1,167,12,8,66.7,4,33.3,97,706,335,6,1,5,1,97,90,100.0,90,3,0,,0,0.33,2,6,-4,-1.33,,3.0,5.7,-2.7,-0.91,,0,4,4,0,0,1,0,13,2,3,40.0,3
32,Maghnes Akliouche,fr FRA,MF,Monaco,fr Ligue 1,21-185,2002,2,0,17,0.2,1,0,1,1,0,0,1,0,0.9,0.9,0.1,1.0,1,1,4,5.29,0.00,5.29,5.29,5.29,4.77,0.27,5.05,4.77,5.05,Matches,2023,1,1,100.0,5.29,5.29,1.00,1.00,4.7,0,0.90,+0.1,+0.1,8,11,72.7,156,23,4,6,66.7,1,2,50.0,2,2,100.0,0.0,-0.1,1,1,1,1,11,0,0,1,1,1,0,0,0,0,0,0,0,1,5.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,0,0,0,2,0.0,2,1,0,1,0,1,0,0,16,0,1,9,6,1,16,1,0,0.0,1,100.0,14,77,38,0,0,0,1,13,9,6.3,,0,2,9,0,3.00,1,0,+1,+5.29,+3.87,1.0,0.4,+0.6,+3.25,+2.29,0,1,0,0,0,0,0,1,0,1,0.0,3
33,Paul Akouokou,ci CIV,MF,Betis,es La Liga,25-252,1997,2,0,27,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,16,17,94.1,280,65,7,8,87.5,7,7,100.0,1,1,100.0,0.0,0.0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5,3,0,2,3,3,3,100.0,0,3,1,2,1,6,1,0,26,2,10,14,3,0,26,0,0,,0,,11,42,8,0,0,0,0,15,14,10.0,,0,2,14,1,1.50,1,1,0,0.00,+0.37,0.5,0.7,-0.2,-0.54,+0.15,0,1,1,0,0,0,0,0,0,0,,3
34,Kevin Akpoguma,ng NGA,DF,Hoffenheim,de Bundesliga,28-132,1995,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,1,6,4,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,40,50,80.0,796,243,13,17,76.5,18,20,90.0,8,10,80.0,0.2,-0.1,1,5,0,0,48,2,1,0,0,2,1,0,0,0,0,0,1,3,3.00,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,4,2,2,1,1,2,2,100.0,0,6,2,4,1,5,4,0,69,7,25,34,10,1,69,2,1,50.0,1,50.0,34,180,69,1,1,1,0,43,90,50.0,90,1,0,,1,3.00,3,2,+1,+1.00,+2.00,3.0,2.4,+0.5,+0.52,+1.78,0,2,3,0,0,0,0,3,3,3,50.0,3
35,David Alaba,at AUT,DF,Real Madrid,es La Liga,31-066,1992,3,3,270,3.0,0,1,1,0,0,0,1,0,0.2,0.2,0.2,0.4,3,15,0,0.00,0.33,0.33,0.00,0.33,0.08,0.06,0.14,0.08,0.14,Matches,2023,4,2,50.0,1.33,0.67,0.00,0.00,18.3,2,0.06,-0.2,-0.2,199,219,90.9,3289,1435,99,101,98.0,79,86,91.9,15,25,60.0,0.1,+0.8,3,19,2,0,185,33,10,0,3,6,1,6,2,3,0,1,0,5,1.67,2,2,0,1,0,0,1,0.33,0,1,0,0,0,0,2,2,1,1,0,1,1,100.0,0,2,2,0,2,4,11,0,242,45,119,105,21,3,242,0,0,,0,,168,864,559,2,0,1,0,165,90,100.0,90,3,0,,0,3.00,6,1,+5,+1.67,,4.4,3.0,+1.4,+0.45,,0,2,0,0,0,0,0,13,1,1,50.0,3
36,Luis Alberto,es ESP,MF,Lazio,it Serie A,30-335,1992,2,2,180,2.0,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,11,25,15,0.00,0.50,0.50,0.00,0.50,0.08,0.17,0.25,0.08,0.25,Matches,2023,4,2,50.0,2.00,1.00,0.00,0.00,20.6,1,0.04,-0.2,-0.2,143,178,80.3,2268,684,81,88,92.0,43,51,84.3,13,30,43.3,0.5,+0.7,2,21,4,0,152,25,9,1,2,16,1,13,7,6,0,1,2,9,4.50,7,2,0,0,0,0,1,0.50,1,0,0,0,0,0,3,0,2,1,0,3,10,30.0,7,3,1,2,0,3,0,0,198,2,16,115,71,5,198,3,0,0.0,1,33.3,125,728,469,5,1,4,3,153,90,100.0,90,2,0,,0,0.00,1,3,-2,-1.00,,3.0,2.0,+1.0,+0.50,,0,1,3,0,0,0,0,10,1,3,25.0,3
37,Raul Albiol,es ESP,DF,Villarreal,es La Liga,37-359,1985,1,0,24,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,6,7,85.7,77,9,3,3,100.0,3,3,100.0,0,0,,0.0,0.0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,11,5,8,3,0,0,11,0,0,,0,,4,26,0,0,0,0,1,6,24,8.9,,0,1,24,2,3.00,0,0,0,0.00,+0.37,0.5,0.3,+0.2,+0.84,+0.87,0,0,0,0,0,0,0,0,0,1,0.0,3
38,Ruben Alcaraz,es ESP,MF,Cádiz,es La Liga,32-120,1991,3,3,268,3.0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.3,1,12,4,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09,Matches,2023,4,0,0.0,1.34,0.00,0.00,,17.2,1,0.06,-0.2,-0.2,102,122,83.6,1965,415,41,47,87.2,43,46,93.5,14,23,60.9,0.0,0.0,2,12,0,0,114,7,7,0,5,2,0,0,0,0,0,1,0,4,1.34,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5,1,2,2,1,2,7,28.6,5,7,2,5,2,7,4,0,149,9,38,92,21,2,149,3,3,100.0,0,0.0,81,296,141,1,0,0,1,89,89,99.3,89,2,0,,0,1.33,2,2,0,0.00,+45.00,3.4,3.9,-0.5,-0.17,+3.61,0,8,10,0,0,0,0,20,3,3,50.0,3
39,Omar Alderete,py PAR,DF,Getafe,es La Liga,26-246,1996,1,0,29,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,2,0,0.00,0.00,0.00,0.00,0.00,0.49,0.09,0.58,0.49,0.58,Matches,2023,2,0,0.0,6.21,0.00,0.00,,8.6,0,0.08,-0.2,-0.2,10,11,90.9,251,186,2,2,100.0,6,6,100.0,2,3,66.7,0.0,0.0,1,2,1,0,10,1,0,0,0,0,1,0,0,0,0,0,0,2,6.21,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,2,2,0,0,0,2,0,17,3,8,7,2,2,17,0,0,,0,,8,25,18,0,0,0,0,10,29,10.7,,0,1,29,1,3.00,1,0,+1,+3.10,+4.22,1.6,0.5,+1.1,+3.46,+3.87,0,1,1,0,0,0,0,0,1,0,100.0,3
40,Ivan Alejo,es ESP,MF,Cádiz,es La Liga,28-200,1995,3,3,215,2.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,10,1,15,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,Matches,2023,1,0,0.0,0.42,0.00,0.00,,30.7,0,0.02,0.0,0.0,25,52,48.1,473,154,9,15,60.0,8,17,47.1,5,13,38.5,0.2,0.0,0,2,3,3,50,2,1,0,1,20,1,0,0,0,0,0,2,3,1.26,1,0,0,0,2,0,1,0.42,0,0,0,0,1,0,2,1,1,0,1,1,8,12.5,7,0,0,0,1,3,2,0,72,3,14,26,33,2,72,6,2,33.3,2,33.3,44,322,177,6,1,3,2,53,72,79.6,72,0,0,,0,1.33,2,0,+2,+0.84,+5.75,3.2,2.5,+0.7,+0.31,+2.45,0,7,6,0,0,0,0,9,4,0,100.0,3
41,Carles Alena,es ESP,MF,Getafe,es La Liga,25-236,1998,3,2,158,1.8,0,0,0,0,0,0,1,0,0.3,0.3,0.3,0.6,1,1,8,0.00,0.00,0.00,0.00,0.00,0.16,0.15,0.32,0.16,0.32,Matches,2023,3,1,33.3,1.71,0.57,0.00,0.00,16.1,0,0.10,-0.3,-0.3,41,54,75.9,738,180,17,21,81.0,15,20,75.0,6,9,66.7,0.2,-0.3,4,1,0,0,48,6,2,0,1,7,0,4,4,0,0,0,0,5,2.85,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,2,0,74,1,10,29,36,4,74,3,0,0.0,3,100.0,37,129,49,1,0,4,1,47,53,58.5,65,0,1,29,0,1.33,1,3,-2,-1.14,-1.14,2.5,2.7,-0.1,-0.07,-0.19,0,1,2,1,0,0,0,12,1,3,25.0,3
42,Trent Alexander-Arnold,eng ENG,DF,Liverpool,eng Premier League,24-326,1998,3,3,254,2.8,0,0,0,0,0,0,2,0,0.1,0.1,0.2,0.4,9,13,5,0.00,0.00,0.00,0.00,0.00,0.05,0.08,0.13,0.05,0.13,Matches,2023,3,2,66.7,1.06,0.71,0.00,0.00,18.8,0,0.04,-0.1,-0.1,114,167,68.3,2191,999,46,49,93.9,45,61,73.8,18,50,36.0,0.4,-0.2,4,12,4,1,129,37,10,2,5,14,21,6,0,5,0,1,1,11,3.90,7,2,1,1,0,0,2,0.71,2,0,0,0,0,0,5,4,4,1,0,2,5,40.0,3,2,0,2,1,6,11,2,195,13,69,75,54,3,195,7,5,71.4,1,14.3,75,382,210,5,2,4,1,105,85,94.1,85,2,0,,0,2.33,6,3,+3,+1.06,+1.06,5.1,3.8,+1.3,+0.47,+4.70,0,1,2,0,0,0,0,19,0,0,,3
43,Mohamed Ali Cho,fr FRA,FW,Real Sociedad,es La Liga,19-222,2004,3,0,46,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.17,0.17,0.17,Matches,2023,1,0,0.0,1.96,0.00,0.00,,16.2,0,0.09,-0.1,-0.1,8,12,66.7,88,27,4,5,80.0,3,4,75.0,0,1,0.0,0.0,0.0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,3,0,3,0,0,0,0,24,0,0,10,14,1,24,5,1,20.0,3,60.0,13,142,93,4,1,2,1,12,15,17.0,,0,3,15,0,1.00,0,1,-1,-1.96,-2.36,1.0,0.7,+0.3,+0.54,+0.63,0,0,1,0,0,0,0,2,2,3,40.0,3
44,Nabil Alioui,fr FRA,FW,Le Havre,fr Ligue 1,24-192,1999,3,3,198,2.2,2,0,2,2,0,0,0,0,0.3,0.3,0.6,0.9,2,7,11,0.91,0.00,0.91,0.91,0.91,0.15,0.27,0.41,0.15,0.41,Matches,2023,5,3,60.0,2.27,1.36,0.40,0.67,15.1,0,0.07,+1.7,+1.7,38,56,67.9,637,193,22,26,84.6,10,16,62.5,5,9,55.6,0.5,-0.6,3,3,2,0,39,15,3,0,0,7,0,4,3,1,0,2,2,6,2.73,3,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,1,1,1,1,0,0,79,0,3,39,38,8,79,7,2,28.6,5,71.4,43,229,64,2,1,3,2,46,66,73.3,66,0,0,,0,0.67,4,6,-2,-0.91,-2.16,1.9,4.2,-2.3,-1.05,+0.15,0,1,2,1,0,0,0,4,5,6,45.5,3
45,Alisson,br BRA,GK,Liverpool,eng Premier League,30-331,1992,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches,2023,0,0,,0.00,0.00,,,,0,,0.0,0.0,96,124,77.4,2139,1368,20,20,100.0,62,62,100.0,14,41,34.1,0.0,0.0,0,0,0,0,97,27,5,0,0,0,0,0,0,0,0,0,0,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,131,93,129,2,0,0,131,0,0,,0,,91,425,301,0,0,1,0,71,90,100.0,90,3,0,,0,2.33,6,3,+3,+1.00,,5.2,4.6,+0.6,+0.19,,0,1,0,0,0,0,0,1,1,0,100.0,3
46,Jim Allevinah,ga GAB,MF,Clermont Foot,fr Ligue 1,28-183,1995,3,3,213,2.4,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,9,9,16,0.00,0.00,0.00,0.00,0.00,0.07,0.05,0.12,0.07,0.12,Matches,2023,5,0,0.0,2.11,0.00,0.00,,20.3,0,0.03,-0.2,-0.2,64,86,74.4,933,233,34,41,82.9,23,30,76.7,2,5,40.0,0.2,-0.1,4,5,1,0,86,0,0,1,0,5,0,0,0,0,0,0,5,5,2.11,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,1,2,1,2,3,66.7,1,2,1,1,3,7,1,0,112,3,17,59,42,8,112,9,4,44.4,3,33.3,85,582,279,4,4,7,3,85,71,78.9,71,0,0,,0,0.00,2,4,-2,-0.85,+3.89,1.6,2.7,-1.1,-0.46,+2.63,0,2,4,0,0,0,0,12,1,3,25.0,3
